CIK,resolved_ticker,matched_alias,matched_articles,title_matches,body_matches,exact_ticker_matches,direct_high_confidence_edges,multi_company_high_confidence_edges,training_high_confidence_edges,training_distinct_recorded_dates,publisher_count,native_tag_agreement_rate,top_publisher_hash,top_publisher_fraction,publisher_entropy,training_days_denominator,training_day_coverage,risk_flags,risk_flag_count
1526119,VSTM,verastem,2061,1561.0,500.0,0.0,1409.0,524.0,938.0,135,31,0.40562833575934015,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.22401433691756273,2.479135799072615,1008,0.13392857142857142,SINGLE_TOKEN_SEMANTIC_RISK,1
1559053,PRTA,prothena,1280,686.0,594.0,0.0,452.0,632.0,185.0,70,13,0.19453125,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.35,2.0462086904912016,1008,0.06944444444444445,SINGLE_TOKEN_SEMANTIC_RISK,1
1101302,ENTG,entegris,2539,1548.0,991.0,0.0,1224.0,811.0,633.0,177,29,0.41354864119732176,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2452316076294278,2.3655634549835702,1008,0.17559523809523808,SINGLE_TOKEN_SEMANTIC_RISK,1
1022652,INSG,novatel wireless,1034,931.0,103.0,0.0,884.0,104.0,0.0,0,13,0.0009671179883945841,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.2727272727272727,2.0816304736693185,1008,0.0,NONE,0
925741,BCDA,biocardia,289,125.0,164.0,0.0,19.0,249.0,177.0,17,1,0.18339100346020762,08f472aed74b038b1cd05a1e3cd5afd5b1a5ccd3c9ab2b14bf706239f26376a8,1.0,-0.0,1008,0.016865079365079364,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
1136869,ZBH,zimmer,6661,3800.0,2861.0,0.0,2965.0,2597.0,1010.0,221,49,0.12145323524996247,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.3522727272727273,2.4734121233889845,1008,0.21924603174603174,SINGLE_TOKEN_SEMANTIC_RISK,1
49754,DIN,dineequity,2313,1519.0,794.0,0.0,1283.0,837.0,217.0,62,27,0.3990488543017726,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.21875,2.524093752321995,1008,0.061507936507936505,SINGLE_TOKEN_SEMANTIC_RISK,1
1057352,CSGP,costar,3441,1713.0,1728.0,0.0,1487.0,1310.0,623.0,172,27,0.3144434757337983,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.25271739130434784,2.4499446979918065,1008,0.17063492063492064,SINGLE_TOKEN_SEMANTIC_RISK,1
1034760,WYY,widepoint,1003,916.0,87.0,0.0,880.0,95.0,183.0,49,16,0.4476570289132602,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.24675324675324675,2.2388407207064644,1008,0.04861111111111111,SINGLE_TOKEN_SEMANTIC_RISK,1
1620459,JRVR,james river,1375,891.0,484.0,0.0,768.0,466.0,279.0,76,20,0.20945454545454545,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.21674876847290642,2.287236214070311,1008,0.07539682539682539,NONE,0
891103,MTCH,interactivecorp,176,70.0,106.0,0.0,70.0,60.0,20.0,8,15,0.045454545454545456,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.25,2.4096636274671663,1008,0.007936507936507936,SINGLE_TOKEN_SEMANTIC_RISK,1
1596812,ENLV,enlivex,326,39.0,287.0,0.0,31.0,216.0,217.0,25,2,0.15644171779141106,6d85c5fcd083a75f7715c2add959f733b76cef5669e291147c7bb4af1f38a75b,0.5,0.6931471805599453,1008,0.0248015873015873,SINGLE_TOKEN_SEMANTIC_RISK,1
887936,FCN,fti consulting,4851,2703.0,2148.0,0.0,2227.0,2264.0,856.0,198,28,0.2803545660688518,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.48323170731707316,1.9063972721766713,1008,0.19642857142857142,NONE,0
1475922,PRI,primerica,2965,1593.0,1372.0,0.0,1160.0,1354.0,582.0,171,29,0.36795952782462055,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.31521739130434784,2.316906963483042,1008,0.16964285714285715,SINGLE_TOKEN_SEMANTIC_RISK,1
1632790,ENR,energizer,4478,3214.0,1264.0,0.0,2730.0,1356.0,991.0,224,49,0.3874497543546226,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2274011299435028,2.681809757549018,1008,0.2222222222222222,SINGLE_TOKEN_SEMANTIC_RISK,1
889971,LPTH,lightpath technologies,840,648.0,192.0,0.0,577.0,220.0,206.0,38,17,0.27380952380952384,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3357664233576642,2.1507820926953403,1008,0.037698412698412696,NONE,0
1615165,VERI,veritone,470,157.0,313.0,0.0,58.0,335.0,238.0,55,9,0.2531914893617021,54cdaa1af72fd153cc9dc0d244fb43a089e1f19b0524cbb0e47b632c54047c9d,0.36666666666666664,1.8340335345233756,1008,0.054563492063492064,SINGLE_TOKEN_SEMANTIC_RISK,1
1288847,FIVN,five9,2504,1617.0,887.0,0.0,1289.0,933.0,1011.0,236,22,0.41293929712460065,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2191780821917808,2.3771304803788147,1008,0.23412698412698413,SINGLE_TOKEN_SEMANTIC_RISK,1
317788,APPS,mandalay digital,173,168.0,5.0,0.0,152.0,21.0,4.0,4,2,0.023121387283236993,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.6666666666666666,0.6365141682948128,1008,0.003968253968253968,NONE,0
1140625,EQNR,statoil asa,3964,612.0,3352.0,0.0,1241.0,1456.0,198.0,82,13,0.01160443995963673,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.3076923076923077,1.7878810714213822,1008,0.08134920634920635,NONE,0
1404655,HUBS,hubspot,3897,2390.0,1507.0,0.0,1798.0,1290.0,1199.0,288,29,0.4359763920964845,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.20993589743589744,2.413651725781856,1008,0.2857142857142857,SINGLE_TOKEN_SEMANTIC_RISK,1
1433607,NSPR,inspiremd,1182,927.0,255.0,0.0,845.0,307.0,555.0,72,15,0.46785109983079526,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2733333333333333,2.1520843770308304,1008,0.07142857142857142,SINGLE_TOKEN_SEMANTIC_RISK,1
16040,CBT,cabot,10276,5544.0,4732.0,0.0,4711.0,3681.0,2156.0,441,47,0.12806539509536785,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.27207062600321025,2.33321602539847,1008,0.4375,SINGLE_TOKEN_SEMANTIC_RISK,1
1300514,LVS,LVS,25,0.0,0.0,25.0,8.0,17.0,2.0,1,4,0.0,062ba0369cf68e64f09be733e8de8901812767af7ee0e94fbb1ac9dd5bc4b929,0.7272727272727273,0.8855741515766717,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
1372299,OCGN,ocugen,1614,504.0,1110.0,0.0,243.0,770.0,822.0,206,3,0.3785625774473358,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.5714285714285714,0.8760057656431737,1008,0.20436507936507936,SINGLE_TOKEN_SEMANTIC_RISK,1
16868,CNI,canadian national railway,5498,1808.0,3690.0,0.0,1312.0,3354.0,1238.0,333,41,0.34739905420152783,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.25945017182130586,2.4101738192128144,1008,0.33035714285714285,NONE,0
1401040,DMAC,diamedica,510,457.0,53.0,0.0,452.0,35.0,59.0,11,2,0.054901960784313725,bc866712ec3d41f918d736dba6181bfae8068e106956a8f51e7e26914276ce1e,0.8888888888888888,0.34883209584303193,1008,0.010912698412698412,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
1013880,TTEC,teletech,1195,1080.0,115.0,0.0,990.0,180.0,34.0,17,18,0.30711297071129706,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.32941176470588235,2.2136035052652017,1008,0.016865079365079364,SINGLE_TOKEN_SEMANTIC_RISK,1
1529377,ACRE,ares commercial real estate,950,571.0,379.0,0.0,471.0,460.0,360.0,77,14,0.4378947368421053,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.48344370860927155,1.793838865761339,1008,0.0763888888888889,NONE,0
1552275,SUN,sunoco lp,2344,654.0,1690.0,0.0,493.0,1279.0,650.0,161,10,0.36646757679180886,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.46621621621621623,1.5163888034514716,1008,0.1597222222222222,NONE,0
1046102,RBA,ritchie bros auctioneers,1157,781.0,376.0,0.0,736.0,347.0,222.0,79,23,0.3889369057908384,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.30303030303030304,2.397024506464561,1008,0.07837301587301587,NONE,0
1422183,FSK,fs investment,580,414.0,166.0,0.0,383.0,197.0,157.0,42,11,0.0034482758620689655,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.5759493670886076,1.4641508605226012,1008,0.041666666666666664,NONE,0
884144,ASUR,asure software,2434,1209.0,1225.0,0.0,987.0,750.0,320.0,74,16,0.4005751848808546,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.22868217054263565,2.187010904425058,1008,0.07341269841269842,NONE,0
1297184,AMPH,amphastar pharmaceuticals,1345,392.0,953.0,0.0,234.0,577.0,205.0,77,13,0.32118959107806694,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.21333333333333335,2.2613974228537983,1008,0.0763888888888889,NONE,0
1371285,TRUP,trupanion,1726,721.0,1005.0,0.0,649.0,648.0,709.0,209,14,0.45654692931633833,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.4748858447488584,1.8407126160011227,1008,0.20734126984126985,SINGLE_TOKEN_SEMANTIC_RISK,1
937966,ASML,asml holding nv,3003,85.0,2918.0,0.0,151.0,1038.0,160.0,55,6,0.1928071928071928,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.45454545454545453,1.4297244321061084,1008,0.054563492063492064,NONE,0
1467760,ARI,apollo commercial real estate finance,1299,732.0,567.0,0.0,636.0,569.0,355.0,117,13,0.3826020015396459,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.4453125,1.756863151383143,1008,0.11607142857142858,NONE,0
1361113,VRNS,varonis systems,1092,520.0,572.0,0.0,361.0,475.0,345.0,94,18,0.48443223443223443,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.19597989949748743,2.319055628747184,1008,0.09325396825396826,NONE,0
1373670,GRBK,green brick partners,948,411.0,537.0,0.0,347.0,397.0,359.0,107,11,0.439873417721519,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3724137931034483,1.8803058769607606,1008,0.10615079365079365,NONE,0
1383414,PNNT,pennantpark investment,970,743.0,227.0,0.0,705.0,265.0,182.0,73,18,0.4422680412371134,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.6122448979591837,1.474027762302681,1008,0.07242063492063493,NONE,0
1650107,CCEP,coca cola european partners,701,257.0,444.0,0.0,222.0,317.0,239.0,91,13,0.12838801711840228,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.2222222222222222,2.146101214679796,1008,0.09027777777777778,NONE,0
946581,TTWO,take two interactive software,5695,830.0,4865.0,0.0,55.0,3848.0,1028.0,275,11,0.26286215978928884,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.3815789473684211,1.7679622505696784,1008,0.2728174603174603,NONE,0
1543418,TMQ,novacopper,235,204.0,31.0,0.0,203.0,14.0,1.0,1,8,0.0,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.41935483870967744,1.698536914478451,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
1361538,PRIM,primoris services,2053,1413.0,640.0,0.0,1230.0,635.0,572.0,164,24,0.547491475888943,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.23095823095823095,2.223785562259776,1008,0.1626984126984127,NONE,0
1287213,PLOW,douglas dynamics,1316,966.0,350.0,0.0,786.0,435.0,286.0,99,32,0.5250759878419453,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.24444444444444444,2.296455873232388,1008,0.09821428571428571,NONE,0
891014,MTX,minerals technologies,1109,749.0,360.0,0.0,560.0,420.0,142.0,69,3,0.25969341749323716,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.6956521739130435,0.7393213302245918,1008,0.06845238095238096,NONE,0
1106644,CPHI,china pharma,1172,493.0,679.0,0.0,492.0,22.0,94.0,24,13,0.12798634812286688,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.475,1.7728613826591748,1008,0.023809523809523808,NONE,0
1003078,MSM,msc industrial direct,1929,1075.0,854.0,0.0,997.0,713.0,593.0,176,29,0.48989113530326595,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.2585669781931464,2.3887349965681315,1008,0.1746031746031746,NONE,0
1377789,AVNW,aviat networks,1238,808.0,430.0,0.0,660.0,524.0,187.0,44,24,0.28836833602584816,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3021978021978022,2.232875665387926,1008,0.04365079365079365,NONE,0
1109116,EVC,entravision communications,652,462.0,190.0,0.0,400.0,190.0,76.0,38,3,0.19785276073619631,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.4666666666666667,0.9908353864438493,1008,0.037698412698412696,NONE,0
1176309,ORMP,oramed pharmaceuticals,334,231.0,103.0,0.0,224.0,63.0,40.0,18,3,0.11676646706586827,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.5,1.0397207708399179,1008,0.017857142857142856,NONE,0
1561894,HASI,hannon armstrong sustainable infrastructure capital,918,369.0,549.0,0.0,357.0,403.0,203.0,105,7,0.4324618736383442,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.5111111111111111,1.3982019216555306,1008,0.10416666666666667,NONE,0
1386301,RSSS,derycz scientific,128,128.0,0.0,0.0,124.0,4.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1170311,PNI,pimco new york municipal income fund ii,93,93.0,0.0,0.0,24.0,69.0,38.0,32,1,0.8709677419354839,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,1.0,-0.0,1008,0.031746031746031744,NONE,0
1454741,EOT,eaton vance national municipal opportunities trust,190,182.0,8.0,0.0,174.0,16.0,13.0,5,3,0.07894736842105263,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.5,1.0114042647073518,1008,0.00496031746031746,NONE,0
2018064,TTGT,techtarget,1160,987.0,173.0,0.0,882.0,197.0,249.0,79,22,0.43103448275862066,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.27053140096618356,2.2454632956156337,1008,0.07837301587301587,SINGLE_TOKEN_SEMANTIC_RISK,1
1227862,EMD,western asset emerging markets debt fund,326,226.0,100.0,0.0,198.0,117.0,105.0,36,1,0.2085889570552147,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,1.0,-0.0,1008,0.03571428571428571,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
1058239,HIX,western asset high income fund ii,275,262.0,13.0,0.0,206.0,60.0,51.0,31,2,0.2909090909090909,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.6923076923076923,0.6172417697303416,1008,0.030753968253968252,NONE,0
1313510,GGN,gamco global gold natural resources income trust,118,101.0,17.0,0.0,99.0,11.0,9.0,4,2,0.11864406779661017,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.6666666666666666,0.6365141682948128,1008,0.003968253968253968,NONE,0
1211805,MYSZ,my size,371,42.0,329.0,0.0,13.0,164.0,117.0,12,2,0.03773584905660377,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.75,0.5623351446188083,1008,0.011904761904761904,NONE,0
1076930,NOVT,gsi group inc,130,118.0,12.0,0.0,95.0,31.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
855886,PDT,patriot premium dividend fund ii,60,60.0,0.0,0.0,52.0,8.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1160990,PCN,pimco corporate income fund,99,85.0,14.0,0.0,29.0,68.0,1.0,1,1,0.050505050505050504,8294547e9fe9367f291a22598513d897928d1a0eeb713ca2b41f31977192c5d1,1.0,-0.0,1008,0.000992063492063492,NONE,0
1506289,BCX,blackrock resources commodities strategy trust,17,5.0,12.0,0.0,0.0,10.0,0.0,0,0,0.29411764705882354,,0.0,0.0,0,0.0,NONE,0
80035,PLPC,preformed line products,478,350.0,128.0,0.0,283.0,194.0,88.0,44,9,0.4225941422594142,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.5076923076923077,1.5768510401428688,1008,0.04365079365079365,NONE,0
1340736,ETY,eaton vance tax managed diversified equity income fund,274,259.0,15.0,0.0,186.0,78.0,43.0,36,2,0.3686131386861314,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.8571428571428571,0.410116318288409,1008,0.03571428571428571,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
1379438,EXG,eaton vance tax managed global diversified equity income fund,263,249.0,14.0,0.0,210.0,48.0,49.0,36,2,0.23193916349809887,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.8333333333333334,0.45056120886630463,1008,0.03571428571428571,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
850027,GRF,naic growth fund,16,16.0,0.0,0.0,16.0,0.0,0.0,0,1,0.75,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,1.0,-0.0,1008,0.0,NONE,0
1471055,BSBR,banco santander brasil s a,255,110.0,145.0,0.0,100.0,83.0,60.0,23,2,0.4823529411764706,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.9655172413793104,0.14999492361041503,1008,0.022817460317460316,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
1227857,NCZ,agic convertible income fund ii,12,12.0,0.0,0.0,10.0,2.0,0.0,0,0,0.16666666666666666,,0.0,0.0,1008,0.0,NONE,0
1552275,SUN,susser petroleum partners lp,89,60.0,29.0,0.0,54.0,35.0,0.0,0,2,0.02247191011235955,84625ab1a763851f03bf27f1f4f68b3b7efe198626d098151d461cbb0e262da0,0.6666666666666666,0.6365141682948128,1008,0.0,NONE,0
1173643,TRX,tanzanian royalty exploration,113,56.0,57.0,0.0,82.0,30.0,14.0,9,7,0.23008849557522124,10fcd4ce7788feb63927380fea83a2d1328c6e29233988c7cb8f96373035204e,0.23076923076923078,1.844621476365503,1008,0.008928571428571428,NONE,0
1616000,XHR,xenia hotels resorts,644,186.0,458.0,0.0,129.0,311.0,91.0,57,2,0.3245341614906832,6752e69d6ebc246e5369e53b5493b1c51f51433551b895d3c67b2e427520e39e,0.5,0.6931471805599453,1008,0.05654761904761905,NONE,0
937966,ASML,asml nv,4,2.0,2.0,0.0,2.0,0.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
913059,BBAR,bbva banco frances sa,117,0.0,117.0,0.0,10.0,43.0,3.0,3,0,0.02564102564102564,,0.0,0.0,1008,0.002976190476190476,NONE,0
860730,HCA,columbia hca healthcare,12,0.0,12.0,0.0,4.0,2.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
51143,IBM,IBM,2829,0.0,0.0,2829.0,413.0,2416.0,1061.0,432,5,0.0021208907741251328,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.4,1.3624474851916286,1008,0.42857142857142855,SINGLE_TOKEN_SEMANTIC_RISK,1
1674416,CRSP,CRSP,3303,0.0,0.0,3303.0,539.0,2764.0,998.0,301,1,0.17438692098092642,08f472aed74b038b1cd05a1e3cd5afd5b1a5ccd3c9ab2b14bf706239f26376a8,1.0,-0.0,1008,0.2986111111111111,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
1303523,BTI,BTI,753,0.0,0.0,753.0,303.0,450.0,381.0,152,0,0.25763612217795484,,0.0,0.0,1008,0.15079365079365079,SINGLE_TOKEN_SEMANTIC_RISK,1
915779,DAKT,DAKT,164,0.0,0.0,164.0,0.0,164.0,31.0,18,0,0.31097560975609756,,0.0,0.0,1008,0.017857142857142856,SINGLE_TOKEN_SEMANTIC_RISK,1
879101,KIM,KIM,63,0.0,0.0,63.0,48.0,15.0,13.0,6,1,0.25396825396825395,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,1.0,-0.0,1008,0.005952380952380952,SINGLE_TOKEN_SEMANTIC_RISK,1
866374,FLEX,FLEX,86,0.0,0.0,86.0,9.0,77.0,20.0,10,1,0.3023255813953488,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,1.0,-0.0,1008,0.00992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
1158324,CCOI,CCOI,72,0.0,0.0,72.0,34.0,38.0,0.0,0,0,0.05555555555555555,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1999001,FUN,FUN,397,0.0,0.0,397.0,139.0,258.0,177.0,103,0,0.5214105793450882,,0.0,0.0,1008,0.10218253968253968,SINGLE_TOKEN_SEMANTIC_RISK,1
1789832,HESM,HESM,106,0.0,0.0,106.0,34.0,72.0,71.0,39,0,0.4056603773584906,,0.0,0.0,1008,0.03869047619047619,SINGLE_TOKEN_SEMANTIC_RISK,1
1295947,PBH,prestige consumer healthcare,391,128.0,263.0,0.0,108.0,157.0,141.0,59,5,0.4578005115089514,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.45454545454545453,1.242048144440967,1008,0.05853174603174603,NONE,0
1677940,BYSI,beyondspring,276,54.0,222.0,0.0,28.0,103.0,91.0,31,0,0.2427536231884058,,0.0,0.0,1008,0.030753968253968252,SINGLE_TOKEN_SEMANTIC_RISK,1
1683825,TRVG,TRVG,269,0.0,0.0,269.0,29.0,240.0,191.0,79,0,0.35315985130111527,,0.0,0.0,1008,0.07837301587301587,SINGLE_TOKEN_SEMANTIC_RISK,1
1618756,QSR,QSR,195,0.0,0.0,195.0,61.0,134.0,45.0,19,0,0.18461538461538463,,0.0,0.0,1008,0.018849206349206348,SINGLE_TOKEN_SEMANTIC_RISK,1
1835632,MRVL,MRVL,221,0.0,0.0,221.0,67.0,154.0,38.0,17,2,0.38461538461538464,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,0.84375,0.4333988732907457,1008,0.016865079365079364,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
701719,ELA,envela,136,19.0,117.0,0.0,2.0,54.0,17.0,2,0,0.19117647058823528,,0.0,0.0,1008,0.001984126984126984,SINGLE_TOKEN_SEMANTIC_RISK,1
1838987,SPWR,complete solaria,8,1.0,7.0,0.0,0.0,8.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1395213,EDN,EDN,102,0.0,0.0,102.0,0.0,102.0,30.0,5,0,0.20588235294117646,,0.0,0.0,1008,0.00496031746031746,SINGLE_TOKEN_SEMANTIC_RISK,1
60714,LXU,LXU,113,0.0,0.0,113.0,1.0,112.0,14.0,4,0,0.0,,0.0,0.0,1008,0.003968253968253968,SINGLE_TOKEN_SEMANTIC_RISK,1
863894,VERU,veru inc,254,28.0,226.0,0.0,20.0,152.0,92.0,19,0,0.4645669291338583,,0.0,0.0,1008,0.018849206349206348,NONE,0
1387467,AOSL,alpha omega semiconductor,189,104.0,85.0,0.0,75.0,89.0,33.0,11,7,0.20634920634920634,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.2916666666666667,1.7117327410493703,1008,0.010912698412698412,NONE,0
1534504,PBF,PBF,291,0.0,0.0,291.0,98.0,193.0,75.0,41,1,0.43986254295532645,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,1.0,-0.0,1008,0.040674603174603176,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
1690437,BAR,graniteshares gold trust,231,2.0,229.0,0.0,2.0,176.0,26.0,8,1,0.12121212121212122,54cdaa1af72fd153cc9dc0d244fb43a089e1f19b0524cbb0e47b632c54047c9d,1.0,-0.0,1008,0.007936507936507936,PUBLISHER_CONCENTRATION_GE_80_PERCENT,1
1404912,KKR,KKR,513,0.0,0.0,513.0,118.0,395.0,202.0,92,2,0.4171539961013645,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,0.9473684210526315,0.20619205063323187,1008,0.09126984126984126,PUBLISHER_CONCENTRATION_GE_80_PERCENT|SINGLE_TOKEN_SEMANTIC_RISK,2
1783180,CARR,CARR,38,0.0,0.0,38.0,12.0,26.0,34.0,9,0,0.23684210526315788,,0.0,0.0,492,0.018292682926829267,SINGLE_TOKEN_SEMANTIC_RISK,1
1670592,YETI,YETI,139,0.0,0.0,139.0,30.0,109.0,93.0,36,0,0.37410071942446044,,0.0,0.0,802,0.04488778054862843,SINGLE_TOKEN_SEMANTIC_RISK,1
875357,BOKF,BOKF,48,0.0,0.0,48.0,0.0,48.0,16.0,13,0,0.6458333333333334,,0.0,0.0,1008,0.012896825396825396,SINGLE_TOKEN_SEMANTIC_RISK,1
1630805,BW,BW,11,0.0,0.0,11.0,0.0,11.0,11.0,3,0,0.18181818181818182,,0.0,0.0,1008,0.002976190476190476,SINGLE_TOKEN_SEMANTIC_RISK,1
1737927,CGC,CGC,33,0.0,0.0,33.0,7.0,26.0,33.0,15,1,0.30303030303030304,babc52a4295806f4e989a4dcdcfca96e8a4054b58bcbd9cab57492d157f49442,1.0,-0.0,1008,0.01488095238095238,SINGLE_TOKEN_SEMANTIC_RISK,1
1169561,CVLT,CVLT,16,0.0,0.0,16.0,2.0,14.0,0.0,0,1,0.3125,84625ab1a763851f03bf27f1f4f68b3b7efe198626d098151d461cbb0e262da0,1.0,-0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
912615,URBN,URBN,4,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0.25,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1353613,FXY,currencyshares japanese yen trust,354,21.0,333.0,0.0,35.0,99.0,20.0,4,3,0.2853107344632768,d24cd46da47f5679446106138ee95d4b354e5df7306abdd987c7d2c8f61b776a,0.4,1.0549201679861442,1008,0.003968253968253968,NONE,0
1282224,DLPN,DLPN,4,0.0,0.0,4.0,0.0,4.0,4.0,2,0,0.0,,0.0,0.0,1008,0.001984126984126984,SINGLE_TOKEN_SEMANTIC_RISK,1
