CIK,company_id,ticker,issuer_name,provisional_FF12_industry,provisional_FF12_description,training_days,days_with_any_eligible_news,days_with_exact_time_news,days_with_date_only_news,news_coverage_fraction,article_count,unique_duplicate_group_count,publisher_count,body_available_record_count,title_only_record_count,exact_time_fraction,date_only_fraction,news_first_date,news_last_date,coverage_tier,industry_status,historical_industry,panel_eligible,selection_status,selection_reason
1341439,CIK0001341439,ORCL,ORACLE CORP,BusEq,"Business Equipment -- Computers, Software, and Electronic Equipment",1008,797,4,796,0.7906746031746031,5882,2415,36,4294,1588,0.0017001020061203672,0.9982998979938796,2018-01-02,2021-12-30,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1108524,CIK0001108524,CRM,"Salesforce, Inc.",BusEq,"Business Equipment -- Computers, Software, and Electronic Equipment",1008,841,6,841,0.8343253968253969,6727,2748,33,4177,2550,0.002973093503790694,0.9970269064962093,2018-01-02,2021-12-31,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
891103,CIK0000891103,MTCH,"Match Group, Inc.",BusEq,"Business Equipment -- Computers, Software, and Electronic Equipment",1008,957,0,957,0.9494047619047619,9237,5783,17,7837,1400,0.0,1.0,2018-01-02,2021-12-31,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
50863,CIK0000050863,INTC,INTEL CORP,BusEq,"Business Equipment -- Computers, Software, and Electronic Equipment",1008,969,12,969,0.9613095238095238,14600,5671,31,10726,3874,0.002054794520547945,0.9979452054794521,2018-01-02,2021-12-31,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1652044,CIK0001652044,GOOG,Alphabet Inc.,BusEq,"Business Equipment -- Computers, Software, and Electronic Equipment",1008,997,9,997,0.9890873015873016,14416,6366,34,10364,4052,0.0013873473917869034,0.9986126526082131,2018-01-02,2021-12-31,HIGH,INDUSTRY_UNRESOLVED,UNRESOLVED,False,EXCLUDED,industry validation/eligibility failed
789019,CIK0000789019,MSFT,MICROSOFT CORP,BusEq,"Business Equipment -- Computers, Software, and Electronic Equipment",1008,1000,17,1000,0.9920634920634921,17077,7059,43,12621,4456,0.002810798149557885,0.9971892018504421,2018-01-02,2021-12-31,HIGH,INDUSTRY_STABLE,BusEq,True,EXCLUDED,not highest deterministic priority within tier
320193,CIK0000320193,AAPL,Apple Inc.,BusEq,"Business Equipment -- Computers, Software, and Electronic Equipment",1008,1008,29,1008,1.0,36801,14049,74,24359,12442,0.0023368930192114346,0.9976631069807885,2018-01-01,2021-12-31,HIGH,INDUSTRY_STABLE,BusEq,True,EXCLUDED,not highest deterministic priority within tier
32621,CIK0000032621,MSN,EMERSON RADIO CORP,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,6,1,5,0.005952380952380952,16,7,2,6,10,0.125,0.875,2018-03-22,2019-08-13,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
924168,CIK0000924168,EFOI,"ENERGY FOCUS, INC/DE",Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,6,0,6,0.005952380952380952,12,7,0,12,0,0.0,1.0,2021-06-04,2021-12-14,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
900391,CIK0000900391,NTZ,NATUZZI S P A,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,7,0,7,0.006944444444444444,44,7,0,44,0,0.0,1.0,2020-07-24,2021-11-29,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1707303,CIK0001707303,DOGZ,Dogness (International) Corp,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,9,0,9,0.008928571428571428,51,13,1,45,6,0.0,1.0,2019-04-10,2021-12-27,LOW,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
1085243,CIK0001085243,VTSI,"VirTra, Inc",Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,11,0,11,0.010912698412698412,35,13,0,35,0,0.0,1.0,2019-07-10,2021-12-30,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
915779,CIK0000915779,DAKT,DAKTRONICS INC /SD/,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,17,0,17,0.016865079365079364,31,24,0,31,0,0.0,1.0,2018-05-30,2021-12-21,LOW,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
924383,CIK0000924383,GNSS,Genasys Inc.,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,25,0,25,0.0248015873015873,104,31,6,86,18,0.0,1.0,2018-01-19,2021-12-18,LOW,INDUSTRY_STABLE,Durbl,True,SELECTED,deterministic industry/tier rule
1709164,CIK0001709164,HBB,Hamilton Beach Brands Holding Co,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,43,0,43,0.04265873015873016,87,46,3,67,20,0.0,1.0,2018-02-27,2021-12-11,LOW,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
918251,CIK0000918251,MPAA,MOTORCAR PARTS OF AMERICA INC,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,67,4,64,0.06646825396825397,288,125,10,80,208,0.034722222222222224,0.9652777777777778,2018-01-28,2021-12-28,LOW,INDUSTRY_STABLE,Durbl,True,SELECTED,deterministic industry/tier rule
1643953,CIK0001643953,PRPL,"Purple Innovation, Inc.",Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,70,1,70,0.06944444444444445,316,96,4,248,68,0.012658227848101266,0.9873417721518988,2018-03-16,2021-11-26,LOW,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
1409375,CIK0001409375,OESX,"ORION ENERGY SYSTEMS, INC.",Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,72,4,69,0.07142857142857142,253,105,9,95,158,0.039525691699604744,0.9604743083003953,2018-02-07,2021-12-23,MEDIUM,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
2037400,CIK0002037400,CAAS,"China Automotive Systems, Inc.",Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,76,2,74,0.07539682539682539,372,137,9,156,216,0.021505376344086023,0.978494623655914,2018-03-29,2021-11-13,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
101984,CIK0000101984,UEIC,UNIVERSAL ELECTRONICS INC,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,79,5,74,0.07837301587301587,285,119,11,93,192,0.03508771929824561,0.9649122807017544,2018-01-09,2021-12-16,MEDIUM,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
1077688,CIK0001077688,HOFT,HOOKER FURNISHINGS Corp,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,81,5,76,0.08035714285714286,322,141,8,148,174,0.037267080745341616,0.9627329192546584,2018-01-23,2021-12-15,MEDIUM,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
903129,CIK0000903129,THRM,Gentherm Inc,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,88,6,82,0.0873015873015873,292,140,9,64,228,0.0410958904109589,0.958904109589041,2018-01-05,2021-12-28,MEDIUM,INDUSTRY_STABLE,Durbl,True,SELECTED,deterministic industry/tier rule
26780,CIK0000026780,DAN,DANA Inc,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,98,0,98,0.09722222222222222,294,119,6,196,98,0.0,1.0,2018-01-04,2021-11-11,MEDIUM,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
842162,CIK0000842162,LEA,LEAR CORP,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,101,0,101,0.1001984126984127,240,117,2,188,52,0.0,1.0,2018-01-11,2021-12-27,MEDIUM,INDUSTRY_STABLE,Durbl,True,SELECTED,deterministic industry/tier rule
1345126,CIK0001345126,CODI,Compass Diversified Holdings,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,110,3,108,0.10912698412698413,370,154,12,166,204,0.016216216216216217,0.9837837837837838,2018-01-04,2021-10-25,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1720250,CIK0001720250,KNDI,"Kandi Technologies Group, Inc.",Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,118,5,113,0.11706349206349206,547,207,12,265,282,0.021937842778793418,0.9780621572212066,2018-03-13,2021-12-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1111335,CIK0001111335,VC,VISTEON CORP,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,125,8,118,0.12400793650793651,401,175,14,121,280,0.04488778054862843,0.9551122194513716,2018-01-05,2021-11-08,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1670541,CIK0001670541,ADNT,Adient plc,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,151,0,151,0.1498015873015873,525,213,5,281,244,0.0,1.0,2018-01-08,2021-12-15,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1034670,CIK0001034670,ALV,AUTOLIV INC,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,209,3,207,0.20734126984126985,806,366,13,290,516,0.01488833746898263,0.9851116625310173,2018-01-05,2021-12-26,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1411207,CIK0001411207,ALSN,Allison Transmission Holdings Inc,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,255,6,251,0.25297619047619047,945,420,15,455,490,0.014814814814814815,0.9851851851851852,2018-01-02,2021-12-26,HIGH,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
1521332,CIK0001521332,APTV,Aptiv PLC,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,291,1,291,0.28869047619047616,1081,392,8,723,358,0.0018501387604070306,0.9981498612395929,2018-01-02,2021-12-26,HIGH,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
908255,CIK0000908255,BWA,BORGWARNER INC,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,316,5,314,0.3134920634920635,1461,589,16,731,730,0.015058179329226557,0.9849418206707734,2018-01-02,2021-12-29,HIGH,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
1425287,CIK0001425287,WKHS,Workhorse Group Inc.,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,331,0,331,0.32837301587301587,1229,601,7,1101,128,0.0,1.0,2018-01-09,2021-12-27,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
37996,CIK0000037996,F,FORD MOTOR CO,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,749,1,749,0.7430555555555556,4422,1915,12,4128,294,0.0004522840343735866,0.9995477159656264,2018-01-02,2021-12-31,HIGH,INDUSTRY_STABLE,Durbl,True,SELECTED,deterministic industry/tier rule
1467858,CIK0001467858,GM,General Motors Co,Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,808,2,807,0.8015873015873016,4969,2166,16,4067,902,0.0012074864157778226,0.9987925135842222,2018-01-02,2021-12-31,HIGH,INDUSTRY_STABLE,Durbl,True,EXCLUDED,not highest deterministic priority within tier
1318605,CIK0001318605,TSLA,"Tesla, Inc.",Durbl,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances",1008,981,33,980,0.9732142857142857,19440,7157,74,12088,7352,0.00565843621399177,0.9943415637860082,2018-01-01,2021-12-31,HIGH,INDUSTRY_STABLE,Durbl,True,SELECTED,deterministic industry/tier rule
60714,CIK0000060714,LXU,"LSB INDUSTRIES, INC.",Chems,Chemicals and Allied Products,1008,4,0,4,0.003968253968253968,14,5,0,14,0,0.0,1.0,2018-02-27,2021-04-01,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1588084,CIK0001588084,TANH,TANTECH HOLDINGS LTD,Chems,Chemicals and Allied Products,1008,6,0,6,0.005952380952380952,17,6,1,11,6,0.0,1.0,2018-11-23,2021-12-14,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1425292,CIK0001425292,UAN,"CVR PARTNERS, LP",Chems,Chemicals and Allied Products,1008,10,0,10,0.00992063492063492,19,11,0,19,0,0.0,1.0,2018-03-05,2020-11-03,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
928054,CIK0000928054,FTK,FLOTEK INDUSTRIES INC/CN/,Chems,Chemicals and Allied Products,1008,12,0,12,0.011904761904761904,26,15,0,26,0,0.0,1.0,2018-01-03,2021-12-28,LOW,INDUSTRY_STABLE,Chems,True,SELECTED,deterministic industry/tier rule
1504678,CIK0001504678,LOOP,"Loop Industries, Inc.",Chems,Chemicals and Allied Products,1008,20,0,20,0.01984126984126984,113,22,3,53,60,0.0,1.0,2018-08-27,2021-06-23,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1071438,CIK0001071438,BAK,BRASKEM SA,Chems,Chemicals and Allied Products,1008,24,0,24,0.023809523809523808,66,31,3,50,16,0.0,1.0,2018-01-09,2021-11-12,LOW,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
1069394,CIK0001069394,FSI,FLEXIBLE SOLUTIONS INTERNATIONAL INC,Chems,Chemicals and Allied Products,1008,34,1,33,0.03373015873015873,89,35,3,9,80,0.02247191011235955,0.9775280898876404,2018-05-15,2021-04-17,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1609804,CIK0001609804,OEC,Orion S.A.,Chems,Chemicals and Allied Products,1008,35,0,35,0.034722222222222224,93,48,3,69,24,0.0,1.0,2018-02-20,2021-12-27,LOW,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
885462,CIK0000885462,GURE,"GULF RESOURCES, INC.",Chems,Chemicals and Allied Products,1008,40,3,37,0.03968253968253968,168,66,6,52,116,0.03571428571428571,0.9642857142857143,2018-03-19,2021-06-29,LOW,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
1574565,CIK0001574565,EVGN,Evogene Ltd.,Chems,Chemicals and Allied Products,1008,40,3,37,0.03968253968253968,147,66,11,23,124,0.04081632653061224,0.9591836734693877,2018-01-22,2021-12-29,LOW,INDUSTRY_STABLE,Chems,True,SELECTED,deterministic industry/tier rule
1337298,CIK0001337298,FF,FutureFuel Corp.,Chems,Chemicals and Allied Products,1008,43,3,42,0.04265873015873016,194,65,6,72,122,0.030927835051546393,0.9690721649484536,2018-03-16,2021-11-11,LOW,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
1673985,CIK0001673985,ASIX,AdvanSix Inc.,Chems,Chemicals and Allied Products,1008,54,0,54,0.05357142857142857,173,67,3,95,78,0.0,1.0,2018-02-09,2021-12-14,MEDIUM,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
105132,CIK0000105132,WDFC,WD 40 CO,Chems,Chemicals and Allied Products,1008,59,1,59,0.05853174603174603,88,66,1,86,2,0.022727272727272728,0.9772727272727273,2018-01-02,2021-12-31,MEDIUM,INDUSTRY_STABLE,Chems,True,SELECTED,deterministic industry/tier rule
1392380,CIK0001392380,GEVO,"Gevo, Inc.",Chems,Chemicals and Allied Products,1008,59,0,59,0.05853174603174603,229,80,3,213,16,0.0,1.0,2018-03-28,2021-12-27,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
891014,CIK0000891014,MTX,MINERALS TECHNOLOGIES INC,Chems,Chemicals and Allied Products,1008,69,0,69,0.06845238095238096,142,75,2,116,26,0.0,1.0,2018-01-25,2021-11-08,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1084554,CIK0001084554,LTBR,LIGHTBRIDGE Corp,Chems,Chemicals and Allied Products,1008,73,4,69,0.07242063492063493,317,113,10,61,256,0.025236593059936908,0.9747634069400631,2018-01-03,2021-10-22,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1600033,CIK0001600033,ELF,"e.l.f. Beauty, Inc.",Chems,Chemicals and Allied Products,1008,76,0,76,0.07539682539682539,289,114,6,211,78,0.0,1.0,2018-01-09,2021-11-29,MEDIUM,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
738214,CIK0000738214,AMTX,"AEMETIS, INC",Chems,Chemicals and Allied Products,1008,79,3,76,0.07837301587301587,404,132,9,256,148,0.01485148514851485,0.9851485148514851,2018-03-06,2021-12-31,MEDIUM,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
1200375,CIK0001200375,CDXS,"CODEXIS, INC.",Chems,Chemicals and Allied Products,1008,94,6,91,0.09325396825396826,435,159,12,155,280,0.027586206896551724,0.9724137931034482,2018-01-23,2021-11-06,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
9326,CIK0000009326,BCPC,BALCHEM CORP,Chems,Chemicals and Allied Products,1008,99,4,97,0.09821428571428571,245,139,11,79,166,0.0326530612244898,0.9673469387755103,2018-02-27,2021-12-23,MEDIUM,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
1489393,CIK0001489393,LYB,LyondellBasell Industries N.V.,Chems,Chemicals and Allied Products,1008,102,0,102,0.10119047619047619,292,158,2,258,34,0.0,1.0,2018-01-02,2021-09-24,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1257640,CIK0001257640,KRO,KRONOS WORLDWIDE INC,Chems,Chemicals and Allied Products,1008,149,0,149,0.14781746031746032,559,246,4,483,76,0.0,1.0,2018-01-02,2021-12-15,MEDIUM,INDUSTRY_STABLE,Chems,True,SELECTED,deterministic industry/tier rule
1590714,CIK0001590714,ESI,Element Solutions Inc,Chems,Chemicals and Allied Products,1008,158,6,154,0.15674603174603174,501,216,13,179,322,0.03592814371257485,0.9640718562874252,2018-01-02,2021-12-15,HIGH,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
1616862,CIK0001616862,AXTA,Axalta Coating Systems Ltd.,Chems,Chemicals and Allied Products,1008,158,0,158,0.15674603174603174,526,222,11,220,306,0.0,1.0,2018-01-08,2021-12-21,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1530804,CIK0001530804,TROX,Tronox Holdings plc,Chems,Chemicals and Allied Products,1008,195,4,191,0.19345238095238096,550,277,16,168,382,0.02181818181818182,0.9781818181818182,2018-01-01,2021-12-15,HIGH,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
1725964,CIK0001725964,NTR,Nutrien Ltd.,Chems,Chemicals and Allied Products,1008,212,0,212,0.21031746031746032,922,305,6,542,380,0.0,1.0,2018-01-05,2021-12-29,HIGH,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
1324404,CIK0001324404,CF,"CF Industries Holdings, Inc.",Chems,Chemicals and Allied Products,1008,215,0,215,0.21329365079365079,775,362,3,693,82,0.0,1.0,2018-01-03,2021-12-30,HIGH,INDUSTRY_STABLE,Chems,True,SELECTED,deterministic industry/tier rule
1024305,CIK0001024305,COTY,COTY INC.,Chems,Chemicals and Allied Products,1008,220,0,220,0.21825396825396826,1412,449,1,1390,22,0.0,1.0,2018-01-16,2021-11-18,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1627223,CIK0001627223,CC,Chemours Co,Chems,Chemicals and Allied Products,1008,231,0,231,0.22916666666666666,827,348,8,517,310,0.0,1.0,2018-01-09,2021-12-20,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1707925,CIK0001707925,LIN,LINDE PLC,Chems,Chemicals and Allied Products,1008,231,0,231,0.22916666666666666,674,309,3,430,244,0.0,1.0,2018-01-20,2021-12-13,HIGH,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1306830,CIK0001306830,CE,Celanese Corp,Chems,Chemicals and Allied Products,1008,282,1,282,0.27976190476190477,1485,566,6,1061,424,0.0013468013468013469,0.9986531986531987,2018-01-02,2021-12-24,HIGH,INDUSTRY_STABLE,Chems,True,EXCLUDED,not highest deterministic priority within tier
