symbol,first_date,last_date,trading_rows,rows_2018_2023,missing_ohlcv_rows,missing_ohlcv_rate,duplicate_dates,non_monotonic_dates,invalid_ohlc_rows,adjusted_close_available_fraction,price_eligible_2018_2023
QUOT,2014-03-07,2020-06-19,1584,621,0,0.0,0,0,0,1.0,0
FOXF,2013-08-08,2020-04-01,1674,566,0,0.0,0,0,0,1.0,0
SCHN,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
BSVN,2018-09-20,2023-12-28,1327,1327,0,0.0,0,0,0,1.0,0
DELL,2016-08-17,2023-12-28,1854,1508,0,0.0,0,0,0,1.0,1
OSIS,1997-10-02,2023-12-28,6603,1508,0,0.0,0,0,0,1.0,1
HJLIW,2018-06-14,2020-07-02,497,497,0,0.0,0,0,0,1.0,0
OVM,2019-10-01,2023-12-28,1069,1069,0,0.0,0,0,0,1.0,0
MOM,2015-01-02,2020-07-02,942,486,0,0.0,0,0,0,1.0,0
ltpz,2009-09-08,2023-12-28,3602,1508,0,0.0,0,0,0,1.0,1
MPWR,2004-11-19,2023-12-28,4809,1508,0,0.0,0,0,0,1.0,1
SDY,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
SCIJ,2015-05-21,2020-07-02,809,450,0,0.0,0,0,0,1.0,0
JJP,2008-06-25,2020-07-02,3005,608,0,0.0,0,0,0,1.0,0
SAQN,2020-01-08,2020-07-02,82,82,0,0.0,0,0,0,1.0,0
DGX,1996-12-17,2023-12-28,6803,1508,0,0.0,0,0,0,1.0,1
JHX,2000-01-03,2023-12-28,6036,1508,0,0.0,0,0,0,1.0,1
TMFC,2018-01-30,2023-12-28,1489,1489,0,0.0,0,0,0,1.0,0
CBIO,2015-01-02,2020-07-02,1365,630,0,0.0,0,0,0,1.0,0
ASHR,2013-11-06,2023-12-28,2553,1508,0,0.0,0,0,0,1.0,1
NEPT,2007-08-13,2023-12-28,4124,1508,0,0.0,0,0,0,1.0,1
JPUS,2015-09-30,2023-12-28,2076,1508,0,0.0,0,0,0,1.0,1
WFHY,2016-04-27,2023-12-28,1932,1508,0,0.0,0,0,0,1.0,1
ADIL,2018-07-27,2023-12-28,1365,1365,0,0.0,0,0,0,1.0,0
IBTD,2020-02-25,2023-12-21,965,965,0,0.0,0,0,0,1.0,0
FTLB,2015-01-02,2020-07-02,1167,600,0,0.0,0,0,0,1.0,0
SHYL,2018-01-10,2020-07-02,606,606,0,0.0,0,0,0,1.0,0
CAI,2000-01-03,2020-07-02,5121,630,0,0.0,0,0,0,1.0,0
unfi,1996-11-01,2023-12-28,6834,1508,0,0.0,0,0,0,1.0,1
HRC,1972-06-01,2020-07-02,12128,630,0,0.0,0,0,3650,1.0,0
PQIN,2018-12-10,2020-07-02,62,62,0,0.0,0,0,0,1.0,0
DDT,1998-10-14,2020-07-02,5465,630,0,0.0,0,0,0,1.0,0
JJG,2007-10-25,2020-06-19,3185,621,0,0.0,0,0,0,1.0,0
SGU,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
THCAU,2019-07-12,2020-06-26,120,120,0,0.0,0,0,0,1.0,0
EAGG,2018-10-23,2023-12-28,1304,1304,0,0.0,0,0,0,1.0,0
LMST,2006-09-22,2020-04-01,3404,566,0,0.0,0,0,0,1.0,0
CNSL,2005-07-22,2023-12-28,4641,1508,0,0.0,0,0,0,1.0,1
PVAC,2016-11-15,2020-07-02,909,630,0,0.0,0,0,0,1.0,0
AWF,1993-07-27,2023-12-28,7662,1508,1,0.00013051422605063953,0,0,1,0.9998694857739494,0
TLC,2018-11-21,2020-07-02,383,383,0,0.0,0,0,0,1.0,0
VIST,2019-07-26,2023-12-28,1115,1115,0,0.0,0,0,0,1.0,0
CNF,2010-03-15,2023-12-28,3210,1300,0,0.0,0,0,1,1.0,0
AUY,2004-01-12,2020-07-02,4085,567,0,0.0,0,0,0,1.0,0
MCN,2004-08-02,2020-07-02,4009,630,0,0.0,0,0,0,1.0,0
AVB,1994-03-11,2023-12-28,7503,1508,0,0.0,0,0,0,1.0,1
PQDI,2020-06-17,2023-12-28,890,890,0,0.0,0,0,0,1.0,0
DIS,1962-01-02,2023-12-28,15605,1508,0,0.0,0,0,1,1.0,0
MITK,1989-01-03,2020-07-02,7416,630,0,0.0,0,0,784,1.0,0
SII,2015-01-02,2020-07-02,1382,630,0,0.0,0,0,0,1.0,0
EQAL,2014-12-24,2023-12-28,2268,1508,0,0.0,0,0,0,1.0,1
TLT,2002-07-30,2023-12-28,5392,1508,0,0.0,0,0,0,1.0,1
LMPX,2019-12-05,2023-12-28,1023,1023,0,0.0,0,0,0,1.0,0
kjul,2020-07-02,2023-12-28,879,879,0,0.0,0,0,0,1.0,0
EFAV,2011-10-20,2023-12-28,3067,1508,0,0.0,0,0,0,1.0,1
DIVO,2016-12-15,2023-12-28,1770,1508,0,0.0,0,0,0,1.0,1
MCY,1985-11-20,2020-07-02,8726,630,1,0.00011460004584001834,0,0,1088,0.99988539995416,0
RS,1994-09-16,2023-12-28,7373,1508,0,0.0,0,0,0,1.0,1
CNQ,2000-07-31,2023-12-28,5892,1508,1,0.00016972165648336727,0,0,1,0.9998302783435167,0
MNPR,2019-12-19,2020-06-19,125,125,0,0.0,0,0,0,1.0,0
PACQ,2018-05-29,2020-07-02,485,485,0,0.0,0,0,0,1.0,0
TNK,2007-12-13,2023-12-28,4038,1508,0,0.0,0,0,0,1.0,1
TMP,1986-06-02,2023-12-28,9471,1508,0,0.0,0,0,498,1.0,0
FOVL,2019-03-21,2020-06-19,208,208,0,0.0,0,0,0,1.0,0
FDEF,1993-07-20,2020-06-19,6726,567,0,0.0,0,0,0,1.0,0
PFFL,2018-09-26,2023-12-28,1323,1323,0,0.0,0,0,0,1.0,0
SHM,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
AMNA,2015-01-07,2023-12-28,902,883,0,0.0,0,0,0,1.0,1
QSR,2014-12-11,2023-12-28,2277,1508,0,0.0,0,0,0,1.0,1
FSFG,2008-10-08,2023-12-28,3832,1508,0,0.0,0,0,0,1.0,1
NYMX,1997-12-22,2020-07-02,5669,630,0,0.0,0,0,0,1.0,0
AVXL,2006-08-02,2020-04-01,3291,566,0,0.0,0,0,0,1.0,0
DKL,2012-11-02,2023-12-28,2807,1508,0,0.0,0,0,0,1.0,1
MVO,2007-01-19,2023-12-28,4266,1508,0,0.0,0,0,0,1.0,1
OMP,2017-09-21,2020-07-02,700,630,0,0.0,0,0,0,1.0,0
GE,1962-01-02,2023-12-28,15605,1508,0,0.0,0,0,0,1.0,1
ACC,2004-08-16,2020-06-19,3990,621,0,0.0,0,0,0,1.0,0
JPMB,2018-01-31,2020-06-19,515,515,0,0.0,0,0,0,1.0,0
IBMQ,2019-04-18,2023-12-28,1183,1183,0,0.0,0,0,0,1.0,0
FAMI,2018-02-16,2023-12-28,1476,1476,0,0.0,0,0,0,1.0,0
BSMS,2019-09-26,2020-07-02,91,91,0,0.0,0,0,0,1.0,0
SCPH,2017-11-17,2020-07-02,659,630,0,0.0,0,0,0,1.0,0
jpi,2012-07-27,2023-12-28,2874,1508,0,0.0,0,0,0,1.0,1
HII,2011-03-22,2020-06-19,2328,621,0,0.0,0,0,0,1.0,0
CGNX,1989-07-20,2023-12-28,8678,1508,0,0.0,0,0,56,1.0,0
HSPX,2013-06-24,2020-07-02,1727,629,0,0.0,0,0,0,1.0,0
IEIH,2018-03-23,2020-07-02,545,545,0,0.0,0,0,0,1.0,0
STRM,2015-01-02,2020-07-02,1384,630,0,0.0,0,0,0,1.0,0
SSTK,2012-10-11,2020-07-02,1943,630,0,0.0,0,0,0,1.0,0
MWK,2000-10-25,2020-07-02,3530,268,0,0.0,0,0,0,1.0,0
ABG,2002-03-21,2023-12-28,5482,1508,0,0.0,0,0,0,1.0,1
MTP,2015-12-07,2020-07-02,970,616,0,0.0,0,0,0,1.0,0
MUC,1998-03-02,2020-06-19,5614,621,0,0.0,0,0,0,1.0,0
DGLY,2007-05-16,2023-12-28,4185,1508,0,0.0,0,0,0,1.0,1
SDVY,2017-11-03,2020-07-02,562,540,0,0.0,0,0,0,1.0,0
MBSD,2014-09-04,2020-07-02,1382,624,0,0.0,0,0,0,1.0,0
ACT,2017-12-13,2023-12-28,1217,1205,0,0.0,0,0,0,1.0,1
LDOS,2006-10-17,2023-12-28,4329,1508,0,0.0,0,0,0,1.0,1
DURA,2018-10-31,2023-12-28,1298,1298,0,0.0,0,0,0,1.0,0
HDSN,1994-11-01,2020-06-19,6454,621,0,0.0,0,0,0,1.0,0
MPLX,2012-10-26,2023-12-28,2810,1508,0,0.0,0,0,0,1.0,1
FGM,2012-02-17,2023-12-28,2985,1508,0,0.0,0,0,0,1.0,1
MTG,1991-08-07,2023-12-28,8160,1508,0,0.0,0,0,0,1.0,1
FV,2014-03-06,2023-12-28,2472,1508,0,0.0,0,0,0,1.0,1
XLY,1998-12-22,2023-12-28,6295,1508,0,0.0,0,0,0,1.0,1
AFIN,2018-07-19,2020-07-02,493,493,0,0.0,0,0,0,1.0,0
POWL,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,2490,1.0,0
CLSN,1999-03-01,2020-07-02,5309,567,0,0.0,0,0,0,1.0,0
KF,1984-08-22,2020-06-19,9031,621,0,0.0,0,0,810,1.0,0
OAS,2010-06-17,2020-06-19,2520,621,0,0.0,0,0,0,1.0,0
FIF,2011-09-28,2023-12-28,3083,1508,0,0.0,0,0,0,1.0,1
bsbk,2020-01-16,2023-12-28,995,995,0,0.0,0,0,0,1.0,0
SRC,2012-09-20,2020-07-02,1958,630,0,0.0,0,0,0,1.0,0
BSCO,2014-09-19,2023-12-28,2335,1508,0,0.0,0,0,0,1.0,1
FHB,2005-06-10,2023-12-28,4608,1508,0,0.0,0,0,1,1.0,0
OXLC,2011-01-21,2023-12-28,3256,1508,0,0.0,0,0,0,1.0,1
MLPG,2010-07-14,2020-07-02,2507,626,0,0.0,0,0,0,1.0,0
INVA,2004-10-05,2020-04-01,3900,566,0,0.0,0,0,0,1.0,0
HOOK,2019-04-18,2023-12-28,1183,1183,0,0.0,0,0,0,1.0,0
CWS,2016-09-21,2023-12-28,1830,1508,0,0.0,0,0,0,1.0,1
ALL,1993-06-03,2023-12-28,7699,1508,0,0.0,0,0,0,1.0,1
TWI,1993-05-20,2023-12-28,7708,1508,0,0.0,0,0,0,1.0,1
AMTX,2006-06-27,2023-12-28,4407,1508,0,0.0,0,0,0,1.0,1
SRT,1997-06-19,2020-07-02,5783,630,0,0.0,0,0,0,1.0,0
DRN,2009-07-16,2023-12-28,3639,1508,0,0.0,0,0,0,1.0,1
BHVN,2017-05-04,2023-12-28,1115,948,0,0.0,0,0,0,1.0,1
SSP,2015-01-02,2020-07-02,1384,629,0,0.0,0,0,0,1.0,0
BOSS,2000-01-04,2023-12-13,2791,1498,0,0.0,0,0,55,1.0,0
FTXG,2016-10-10,2023-12-28,1817,1508,0,0.0,0,0,0,1.0,1
AMH,2013-08-01,2023-12-28,2621,1508,0,0.0,0,0,0,1.0,1
NIO,2018-09-12,2023-12-28,1333,1333,0,0.0,0,0,0,1.0,0
ERIE,1995-10-02,2023-12-28,7110,1508,0,0.0,0,0,0,1.0,1
TYBS,2015-01-05,2020-07-02,880,453,0,0.0,0,0,0,1.0,0
OBSV,2017-01-26,2020-07-02,865,630,0,0.0,0,0,0,1.0,0
ANGL,2012-04-11,2023-12-28,2949,1508,0,0.0,0,0,0,1.0,1
MFIN,1996-05-23,2020-07-02,6069,630,0,0.0,0,0,0,1.0,0
GAZ,2007-10-25,2020-07-02,3194,630,0,0.0,0,0,0,1.0,0
IMV,2009-10-09,2020-07-02,2701,630,0,0.0,0,0,0,1.0,0
GCE,2007-12-10,2020-07-01,3119,586,0,0.0,0,0,0,1.0,0
HRTG,2014-05-23,2023-12-28,2417,1508,0,0.0,0,0,0,1.0,1
BRKS,1995-02-02,2020-07-02,6399,630,0,0.0,0,0,0,1.0,0
pbhc,1995-11-16,2023-12-28,7077,1508,0,0.0,0,0,0,1.0,1
HNDL,2018-01-25,2020-06-19,600,600,0,0.0,0,0,0,1.0,0
SRPT,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
SIEB,2015-01-02,2020-07-02,1248,630,0,0.0,0,0,0,1.0,0
CALA,2014-10-02,2023-12-28,2326,1508,0,0.0,0,0,0,1.0,1
SIFY,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
PBIP,2005-03-30,2020-07-02,3285,630,0,0.0,0,0,0,1.0,0
ITIC,1986-12-03,2020-07-02,8464,630,0,0.0,0,0,611,1.0,0
UAUG,2019-08-06,2023-12-28,1108,1108,0,0.0,0,0,0,1.0,0
PUK-P,2005-11-21,2020-07-02,3676,630,0,0.0,0,0,0,1.0,0
EBON,2020-06-26,2023-12-28,883,883,0,0.0,0,0,0,1.0,0
GAM,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1338,1.0,0
pgti,2006-06-28,2023-12-28,4406,1508,0,0.0,0,0,0,1.0,1
WBIY,2016-12-22,2023-12-28,1765,1508,0,0.0,0,0,0,1.0,1
ONEV,2015-12-03,2023-12-28,2031,1508,0,0.0,0,0,0,1.0,1
VCSH,2009-11-23,2023-12-28,3548,1508,0,0.0,0,0,0,1.0,1
PCH,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1423,1.0,0
HCACU,2019-03-01,2020-07-01,176,176,0,0.0,0,0,0,1.0,0
CHGX,2017-10-10,2020-07-02,585,538,0,0.0,0,0,0,1.0,0
bkem,2020-04-24,2023-12-28,927,927,0,0.0,0,0,0,1.0,0
NKG,2002-09-26,2020-07-02,4473,630,0,0.0,0,0,0,1.0,0
LPX,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,454,1.0,0
OPOF,1999-01-11,2023-12-28,6283,1508,0,0.0,0,0,0,1.0,1
WEN,1980-05-06,2023-12-28,11005,1508,0,0.0,0,0,2910,1.0,0
USA,1986-10-24,2023-12-28,9369,1508,0,0.0,0,0,261,1.0,0
MACK,2012-03-29,2020-06-19,2070,621,0,0.0,0,0,0,1.0,0
EVF,1998-10-28,2023-12-28,6333,1508,0,0.0,0,0,0,1.0,1
CHIS,2018-12-11,2020-07-02,337,337,0,0.0,0,0,0,1.0,0
MFEM,2017-09-07,2020-07-02,706,630,0,0.0,0,0,0,1.0,0
ALSK,1999-11-18,2020-07-02,5188,630,0,0.0,0,0,0,1.0,0
usdp,2014-10-09,2023-12-28,2321,1508,0,0.0,0,0,0,1.0,1
ANIP,2000-05-05,2023-12-28,5950,1508,0,0.0,0,0,0,1.0,1
PLG,2005-11-10,2023-12-28,4563,1508,0,0.0,0,0,0,1.0,1
NMIH,2013-11-08,2023-12-28,2551,1508,0,0.0,0,0,0,1.0,1
NORW,2009-08-19,2023-12-28,3615,1508,0,0.0,0,0,0,1.0,1
RWX,2006-12-19,2023-12-28,4285,1508,0,0.0,0,0,0,1.0,1
SWAN,2018-11-06,2023-12-28,1294,1294,0,0.0,0,0,0,1.0,0
IBN,2000-03-28,2023-12-28,5977,1508,0,0.0,0,0,0,1.0,1
ETY,2006-11-28,2023-12-28,4300,1508,0,0.0,0,0,0,1.0,1
GOF,2007-07-27,2023-12-28,4135,1508,0,0.0,0,0,0,1.0,1
RMNI,2015-08-28,2023-12-28,2098,1508,0,0.0,0,0,0,1.0,1
IAU,2005-01-28,2023-12-28,4762,1508,0,0.0,0,0,0,1.0,1
NGS,2002-10-22,2020-06-19,4446,621,0,0.0,0,0,0,1.0,0
WEAT,2011-09-19,2023-12-28,3090,1508,0,0.0,0,0,0,1.0,1
WIZ,2019-10-16,2023-12-13,1048,1048,0,0.0,0,0,1,1.0,0
PYPE,2018-08-30,2020-07-02,202,202,0,0.0,0,0,0,1.0,0
MOMO,2007-05-01,2023-12-28,4133,1508,0,0.0,0,0,0,1.0,1
NSCO,2017-10-10,2020-07-02,535,507,0,0.0,0,0,0,1.0,0
LBAI,1999-01-04,2020-07-02,5411,630,1,0.00018480872297172427,0,0,1,0.9998151912770282,0
BSL,2010-05-26,2023-12-28,3422,1508,0,0.0,0,0,0,1.0,1
USV,2015-01-02,2020-06-30,574,247,0,0.0,0,0,0,1.0,0
pmt,2009-07-30,2023-12-28,3629,1508,0,0.0,0,0,0,1.0,1
ISCF,2015-05-01,2020-07-02,1136,630,0,0.0,0,0,0,1.0,0
SLVP,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
ENVA,2014-11-13,2023-12-28,2296,1508,0,0.0,0,0,0,1.0,1
JMUB,2018-11-05,2023-12-28,1295,1295,0,0.0,0,0,0,1.0,0
ETN,1972-06-01,2023-12-28,13006,1508,0,0.0,0,0,1,1.0,0
EWU,1996-03-18,2023-12-28,6994,1508,0,0.0,0,0,0,1.0,1
RWO,2008-05-22,2023-12-28,3928,1508,0,0.0,0,0,0,1.0,1
NGD,2004-11-18,2023-12-28,4810,1508,0,0.0,0,0,0,1.0,1
RAND,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1373,1.0,0
ITT,1995-12-15,2020-07-02,6179,630,0,0.0,0,0,0,1.0,0
IWO,2000-07-28,2020-07-02,5014,630,0,0.0,0,0,0,1.0,0
APXTU,2019-09-17,2020-06-18,146,146,0,0.0,0,0,0,1.0,0
ALGN,2001-01-30,2023-12-28,5765,1508,0,0.0,0,0,0,1.0,1
UONEK,2000-06-07,2023-12-28,5928,1508,0,0.0,0,0,0,1.0,1
NFLX,2002-05-23,2020-06-19,4551,621,0,0.0,0,0,0,1.0,0
ITRI,1993-11-05,2020-07-02,6712,630,0,0.0,0,0,0,1.0,0
CMCT,1993-12-17,2023-12-28,7561,1508,0,0.0,0,0,0,1.0,1
ZLAB,2017-09-20,2023-12-28,1579,1508,0,0.0,0,0,0,1.0,1
TNXP,2012-05-10,2023-12-28,2928,1508,0,0.0,0,0,0,1.0,1
BFZ,2001-07-27,2023-12-28,5641,1508,0,0.0,0,0,0,1.0,1
QARP,2018-04-05,2023-12-28,1444,1444,0,0.0,0,0,0,1.0,0
AEMD,1999-03-04,2023-12-28,6247,1508,0,0.0,0,0,0,1.0,1
SPSM,2013-07-09,2023-12-28,2638,1508,0,0.0,0,0,0,1.0,1
FLEX,1994-03-18,2023-12-28,7498,1508,0,0.0,0,0,0,1.0,1
PICO,1991-03-21,2020-07-02,7095,630,0,0.0,0,0,0,1.0,0
VCIF,2019-06-04,2020-07-02,274,274,0,0.0,0,0,0,1.0,0
KMT,1973-02-21,2020-07-02,11948,630,0,0.0,0,0,3577,1.0,0
SWTX,2019-09-13,2023-12-28,1081,1081,0,0.0,0,0,0,1.0,0
IWX,2015-01-02,2020-06-19,1376,621,0,0.0,0,0,0,1.0,0
CCMP,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
BGI,2005-11-15,2023-12-28,4560,1508,0,0.0,0,0,0,1.0,1
BDR,1995-12-14,2020-07-02,6179,629,0,0.0,0,0,0,1.0,0
BELFA,1983-12-06,2023-12-28,10098,1508,0,0.0,0,0,191,1.0,0
DSKE,2015-12-18,2023-12-28,2020,1508,0,0.0,0,0,0,1.0,1
NSA,2015-04-23,2020-06-19,1300,621,0,0.0,0,0,0,1.0,0
SBNY,2004-03-23,2020-07-02,4099,630,0,0.0,0,0,0,1.0,0
KNX,1994-10-25,2023-12-28,7346,1508,0,0.0,0,0,0,1.0,1
road,2018-05-04,2023-12-28,1423,1423,0,0.0,0,0,0,1.0,0
RVLV,2019-06-07,2023-12-28,1149,1149,0,0.0,0,0,0,1.0,0
ELVT,2017-04-06,2020-07-02,753,567,0,0.0,0,0,0,1.0,0
KTOVW,2020-06-19,2020-06-19,1,1,0,0.0,0,0,0,1.0,0
ARCB,1992-05-13,2023-12-28,7966,1508,0,0.0,0,0,0,1.0,1
LEN,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1932,1.0,0
RFDA,2016-09-28,2023-12-28,1825,1508,0,0.0,0,0,0,1.0,1
BHF,2007-09-11,2020-06-19,2440,621,0,0.0,0,0,2,1.0,0
WSC,2015-11-05,2023-12-28,2050,1508,0,0.0,0,0,0,1.0,1
WINA,1993-08-25,2023-12-28,7641,1508,0,0.0,0,0,0,1.0,1
WPX,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
BIB,2010-04-09,2023-12-28,3455,1508,0,0.0,0,0,0,1.0,1
ELTK,1997-01-22,2023-12-28,6779,1508,0,0.0,0,0,0,1.0,1
EOD,2007-03-28,2023-12-28,4219,1508,0,0.0,0,0,0,1.0,1
PWZ,2007-10-18,2023-12-28,4077,1508,0,0.0,0,0,0,1.0,1
PNNTG,2019-10-08,2020-07-02,177,177,0,0.0,0,0,0,1.0,0
FITB,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,2366,1.0,0
EML,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,2195,1.0,0
PVI,2007-11-15,2023-12-28,4057,1508,0,0.0,0,0,0,1.0,1
WST,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1965,1.0,0
ORBC,2006-11-06,2020-07-02,3437,630,0,0.0,0,0,0,1.0,0
CCCL,2007-12-17,2020-07-02,2710,629,0,0.0,0,0,0,1.0,0
IAGG,2015-11-12,2023-12-28,2045,1508,0,0.0,0,0,0,1.0,1
GWW,1973-02-21,2023-12-28,12826,1508,0,0.0,0,0,2919,1.0,0
EOS,2005-01-27,2020-07-02,3885,630,0,0.0,0,0,0,1.0,0
TEDU,2014-04-03,2023-12-28,2452,1508,0,0.0,0,0,0,1.0,1
ppbi,1997-06-25,2023-12-28,6672,1508,0,0.0,0,0,0,1.0,1
PTE,2000-08-18,2020-07-02,4071,630,0,0.0,0,0,0,1.0,0
MSGN,2010-01-25,2020-07-02,2629,630,0,0.0,0,0,0,1.0,0
KBH,1986-08-01,2023-12-28,9428,1508,0,0.0,0,0,310,1.0,0
FRBK,1988-11-08,2023-12-28,8853,1508,0,0.0,0,0,269,1.0,0
IYW,2000-05-19,2020-07-02,5062,630,0,0.0,0,0,0,1.0,0
BIF,1980-03-17,2020-07-02,10162,630,0,0.0,0,0,1963,1.0,0
ARAY,2007-02-08,2023-12-28,4252,1508,0,0.0,0,0,0,1.0,1
TWNKW,2015-11-25,2020-07-02,1037,611,0,0.0,0,0,0,1.0,0
ESGRP,2018-06-20,2020-07-02,513,513,0,0.0,0,0,0,1.0,0
WSG,2015-04-17,2020-07-02,238,237,0,0.0,0,0,0,1.0,0
MAXR,2009-02-13,2020-07-02,2866,630,0,0.0,0,0,0,1.0,0
BHB,1997-09-23,2023-12-28,6610,1508,0,0.0,0,0,0,1.0,1
TREX,1999-04-08,2023-12-28,6223,1508,0,0.0,0,0,0,1.0,1
GTH,2014-03-14,2023-12-28,1135,954,0,0.0,0,0,46,1.0,0
PGAL,2013-11-13,2023-12-28,2548,1508,0,0.0,0,0,0,1.0,1
TRGP,2010-12-07,2023-12-28,3287,1508,0,0.0,0,0,0,1.0,1
PTR,2000-04-06,2020-07-02,5090,630,0,0.0,0,0,0,1.0,0
IDYA,2019-05-23,2020-07-02,281,281,0,0.0,0,0,0,1.0,0
ROM,2007-02-01,2023-12-28,4257,1508,0,0.0,0,0,0,1.0,1
NHLD,1987-06-23,2020-07-02,8324,629,0,0.0,0,0,284,1.0,0
MOTI,2015-07-14,2023-12-28,2131,1508,0,0.0,0,0,0,1.0,1
ORCC,2019-07-18,2020-07-02,243,243,0,0.0,0,0,0,1.0,0
BKN,1993-02-19,2023-12-28,7771,1508,0,0.0,0,0,0,1.0,1
WIMI,2020-04-01,2023-12-28,943,943,0,0.0,0,0,0,1.0,0
HEBT,2016-12-27,2020-04-01,821,566,0,0.0,0,0,0,1.0,0
RMR,2015-12-14,2023-12-28,2024,1508,0,0.0,0,0,0,1.0,1
FIVN,2014-04-04,2023-12-28,2451,1508,0,0.0,0,0,0,1.0,1
PEXL,2018-09-14,2020-07-02,279,279,0,0.0,0,0,0,1.0,0
ENS,2004-08-02,2023-12-28,4887,1508,0,0.0,0,0,0,1.0,1
ECC,2014-10-08,2023-12-28,2322,1508,0,0.0,0,0,0,1.0,1
PICK,2012-02-02,2023-12-28,2996,1508,0,0.0,0,0,0,1.0,1
PXF,2007-06-25,2023-12-28,4158,1508,0,0.0,0,0,0,1.0,1
LFACU,2018-06-20,2020-07-01,458,458,0,0.0,0,0,0,1.0,0
ERSX,2018-12-28,2023-12-28,1259,1259,0,0.0,0,0,0,1.0,0
ARNA,2000-07-28,2020-07-02,5014,630,0,0.0,0,0,0,1.0,0
catc,1999-01-05,2023-12-28,6287,1508,0,0.0,0,0,0,1.0,1
LII,1999-07-29,2023-12-28,6145,1508,0,0.0,0,0,0,1.0,1
ITRM,2018-05-25,2020-07-02,530,530,0,0.0,0,0,0,1.0,0
FIZZ,1991-09-13,2023-12-28,8134,1508,0,0.0,0,0,1,1.0,0
ITP,2007-10-01,2020-04-01,3148,566,0,0.0,0,0,0,1.0,0
PXQ,2005-06-23,2020-07-02,3707,630,0,0.0,0,0,0,1.0,0
NCSM,2017-04-28,2023-12-28,1679,1508,0,0.0,0,0,0,1.0,1
DOYU,2019-07-17,2023-12-28,1122,1122,0,0.0,0,0,0,1.0,0
ECT,2010-07-01,2020-07-02,2519,630,0,0.0,0,0,0,1.0,0
VSLR,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
BBVA,1988-12-15,2023-12-28,8827,1508,0,0.0,0,0,0,1.0,1
CCLP,2011-06-15,2023-12-28,3156,1508,0,0.0,0,0,0,1.0,1
UFS,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
PBSM,2017-09-25,2020-07-02,333,315,0,0.0,0,0,0,1.0,0
FLGT,2016-09-29,2020-04-01,882,566,0,0.0,0,0,0,1.0,0
WETF,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
JDIV,2017-11-09,2020-07-02,525,504,0,0.0,0,0,0,1.0,0
VSMV,2017-06-26,2023-12-28,1639,1508,0,0.0,0,0,0,1.0,1
NTRS,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,2495,1.0,0
PZN,2007-10-25,2020-07-02,3194,630,0,0.0,0,0,0,1.0,0
URA,2010-11-05,2023-12-28,3308,1508,0,0.0,0,0,0,1.0,1
SPDW,2007-04-26,2023-12-28,4199,1508,0,0.0,0,0,0,1.0,1
AEYE,2013-04-26,2023-12-28,2688,1508,0,0.0,0,0,0,1.0,1
SGDM,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
AGNCN,2017-08-07,2023-12-28,1605,1508,0,0.0,0,0,0,1.0,1
BEDU,2017-05-18,2023-12-28,1665,1508,0,0.0,0,0,0,1.0,1
PLC,2000-01-28,2020-06-29,1393,439,0,0.0,0,0,0,1.0,0
USEP,2019-09-06,2020-07-02,124,124,0,0.0,0,0,0,1.0,0
BKHY,2020-04-24,2020-07-01,43,43,0,0.0,0,0,0,1.0,0
GSBC,1989-12-15,2023-12-28,8574,1508,0,0.0,0,0,57,1.0,0
AINV,2004-04-06,2020-06-19,4080,621,0,0.0,0,0,0,1.0,0
FLRU,2018-02-08,2020-07-02,523,523,0,0.0,0,0,0,1.0,0
MVBF,2012-08-03,2023-12-28,2869,1508,0,0.0,0,0,0,1.0,1
EWZS,2010-09-29,2023-12-28,3335,1508,0,0.0,0,0,0,1.0,1
PLT,1994-01-20,2020-07-02,6655,630,0,0.0,0,0,0,1.0,0
RWK,2008-03-07,2023-12-28,3981,1508,0,0.0,0,0,0,1.0,1
USEG,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,2450,1.0,0
EWQ,1996-03-18,2023-12-28,6994,1508,0,0.0,0,0,0,1.0,1
