stage,symbol,seed,block,method,n,BA,Brier,MCC,accuracy,predicted_up,constant
aggregation,AAPL,573,573_AAPL_6,FULL,80,0.6964173475801383,0.21089663731706726,0.39482500401286713,0.7,0.5625,False
aggregation,AAPL,573,573_AAPL_6,CONTROL,80,0.7061596480201131,0.20729977382455572,0.4196363894498585,0.7125,0.6,False
aggregation,AAPL,573,573_AAPL_6,SET_BASE,80,0.6558768070395977,0.21342496010623613,0.3172860505596491,0.6625,0.6,False
aggregation,AAPL,573,573_AAPL_6,MEAN_LINEAR,80,0.6539912005028284,0.21164423711692945,0.3171869863795086,0.6625,0.625,False
aggregation,AAPL,573,573_AAPL_6,MEAN_THEN_MAP,80,0.6423632935260842,0.21269072554802748,0.29139642898402635,0.65,0.6125,False
aggregation,AAPL,573,573_AAPL_6,MAP_THEN_MEAN,80,0.6423632935260842,0.21254846508493236,0.29139642898402635,0.65,0.6125,False
aggregation,AAPL,573,573_AAPL_7,PRICE,80,0.5650534255185418,0.24688732665613805,0.1349432509493996,0.575,0.6375,False
aggregation,AAPL,573,573_AAPL_7,FULL,80,0.6269641734758014,0.23019533960046648,0.26543952272708393,0.6375,0.65,False
aggregation,AAPL,573,573_AAPL_7,CONTROL,80,0.7061596480201131,0.1994067988722617,0.4196363894498585,0.7125,0.6,False
aggregation,AAPL,573,573_AAPL_7,SET_BASE,80,0.6115650534255186,0.22742630546429798,0.2400169508136959,0.625,0.6875,False
aggregation,AAPL,573,573_AAPL_7,MEAN_LINEAR,80,0.6153362664990571,0.22678702830911526,0.23924721303589203,0.625,0.6375,False
aggregation,AAPL,573,573_AAPL_7,MEAN_THEN_MAP,80,0.640477686989315,0.22793685753130877,0.2913991940791382,0.65,0.6375,False
aggregation,AAPL,573,573_AAPL_7,MAP_THEN_MEAN,80,0.6269641734758014,0.2273004558940544,0.26543952272708393,0.6375,0.65,False
aggregation,AAPL,573,573_AAPL_8,PRICE,80,0.5263984915147706,0.25830400461497116,0.0551903958145422,0.5375,0.65,False
aggregation,AAPL,573,573_AAPL_8,FULL,80,0.6810182275298555,0.211498050084852,0.3684612200047538,0.6875,0.6,False
aggregation,AAPL,573,573_AAPL_8,CONTROL,80,0.6945317410433689,0.21384121123961458,0.3940484833477795,0.7,0.5875,False
aggregation,AAPL,573,573_AAPL_8,SET_BASE,80,0.6539912005028284,0.22941536021245632,0.3171869863795086,0.6625,0.625,False
aggregation,AAPL,573,573_AAPL_8,MEAN_LINEAR,80,0.652105593966059,0.22648795454761367,0.31800180445521936,0.6625,0.65,False
aggregation,AAPL,573,573_AAPL_8,MEAN_THEN_MAP,80,0.652105593966059,0.22947484485162511,0.31800180445521936,0.6625,0.65,False
aggregation,AAPL,573,573_AAPL_8,MAP_THEN_MEAN,80,0.652105593966059,0.22926883899361322,0.31800180445521936,0.6625,0.65,False
aggregation,AAPL,573,573_AAPL_9,PRICE,80,0.5226272784412319,0.24481761285648065,0.04923770162751877,0.5375,0.7,False
aggregation,AAPL,573,573_AAPL_9,FULL,80,0.6191074795725959,0.2507299555332293,0.24126716508692797,0.625,0.5875,False
aggregation,AAPL,573,573_AAPL_9,CONTROL,80,0.6926461345065996,0.2198503001655106,0.3943179050048745,0.7,0.6125,False
aggregation,AAPL,573,573_AAPL_9,SET_BASE,80,0.5883092394720302,0.23117570777313312,0.1862307589680094,0.6,0.6625,False
aggregation,AAPL,573,573_AAPL_9,MEAN_LINEAR,80,0.6055939660590823,0.23080317314130622,0.2149357116694397,0.6125,0.6,False
aggregation,AAPL,573,573_AAPL_9,MEAN_THEN_MAP,80,0.6037083595223129,0.23067506230729187,0.21361572552089353,0.6125,0.625,False
aggregation,AAPL,573,573_AAPL_9,MAP_THEN_MEAN,80,0.6153362664990571,0.23086439084573182,0.23924721303589203,0.625,0.6375,False
aggregation,AAPL,574,574_AAPL_0,PRICE,81,0.47819410319410316,0.2546211806966455,-0.04653322255877448,0.49382716049382713,0.6790123456790124,False
aggregation,AAPL,574,574_AAPL_0,FULL,81,0.6858108108108107,0.18853402222367885,0.3750937146823023,0.691358024691358,0.5802469135802469,False
aggregation,AAPL,574,574_AAPL_0,CONTROL,81,0.7447788697788698,0.1806960963497813,0.5017244574899257,0.7530864197530864,0.6172839506172839,False
aggregation,AAPL,574,574_AAPL_0,SET_BASE,81,0.6615479115479116,0.21191584991131143,0.3569280087210829,0.6790123456790124,0.7160493827160493,False
aggregation,AAPL,574,574_AAPL_0,MEAN_LINEAR,81,0.6772113022113022,0.19755331044929558,0.37816435797764614,0.691358024691358,0.6790123456790124,False
aggregation,AAPL,574,574_AAPL_0,MEAN_THEN_MAP,81,0.6501842751842752,0.20973440895246287,0.3276714554207157,0.6666666666666666,0.7037037037037037,False
aggregation,AAPL,574,574_AAPL_0,MAP_THEN_MEAN,81,0.6636977886977887,0.2094133140463538,0.35304981715640843,0.6790123456790124,0.691358024691358,False
aggregation,AAPL,574,574_AAPL_1,PRICE,81,0.4603808353808354,0.2781039728952552,-0.09006939331701759,0.48148148148148145,0.7407407407407407,False
aggregation,AAPL,574,574_AAPL_1,FULL,81,0.5727886977886978,0.31640386846516283,0.14758545451276395,0.5802469135802469,0.5925925925925926,False
aggregation,AAPL,574,574_AAPL_1,CONTROL,81,0.5798525798525799,0.23738678124526952,0.16727429078626174,0.5925925925925926,0.654320987654321,False
aggregation,AAPL,574,574_AAPL_1,SET_BASE,81,0.535012285012285,0.26730435028676747,0.07959620804759693,0.5555555555555556,0.7407407407407407,False
aggregation,AAPL,574,574_AAPL_1,MEAN_LINEAR,81,0.5257985257985258,0.2656117393803785,0.056287121176564654,0.5432098765432098,0.7037037037037037,False
aggregation,AAPL,574,574_AAPL_1,MEAN_THEN_MAP,81,0.535012285012285,0.2659271615634842,0.07959620804759693,0.5555555555555556,0.7407407407407407,False
aggregation,AAPL,574,574_AAPL_1,MAP_THEN_MEAN,81,0.535012285012285,0.2658439550373941,0.07959620804759693,0.5555555555555556,0.7407407407407407,False
aggregation,AAPL,574,574_AAPL_2,PRICE,81,0.6182432432432432,0.23850589852627357,0.24571567276368247,0.6296296296296297,0.6419753086419753,False
aggregation,AAPL,574,574_AAPL_2,FULL,81,0.7085380835380835,0.19938235235124302,0.42498103007237387,0.7160493827160493,0.6049382716049383,False
aggregation,AAPL,574,574_AAPL_2,CONTROL,81,0.6836609336609336,0.21017519333400161,0.3742837348796459,0.691358024691358,0.6049382716049383,False
aggregation,AAPL,574,574_AAPL_2,SET_BASE,81,0.7177518427518428,0.21439223520815484,0.4524997714011711,0.7283950617283951,0.6419753086419753,False
aggregation,AAPL,574,574_AAPL_2,MEAN_LINEAR,81,0.7085380835380835,0.21944122416932757,0.42498103007237387,0.7160493827160493,0.6049382716049383,False
aggregation,AAPL,574,574_AAPL_2,MEAN_THEN_MAP,81,0.7063882063882064,0.21710009555596554,0.42579088225973377,0.7160493827160493,0.6296296296296297,False
aggregation,AAPL,574,574_AAPL_2,MAP_THEN_MEAN,81,0.7063882063882064,0.21651063631009454,0.42579088225973377,0.7160493827160493,0.6296296296296297,False
aggregation,AAPL,574,574_AAPL_3,PRICE,80,0.6136363636363636,0.2550651562618569,0.2335496832484569,0.625,0.625,False
aggregation,AAPL,574,574_AAPL_3,FULL,80,0.6414141414141414,0.22277393808312498,0.28721347895177635,0.65,0.6,False
aggregation,AAPL,574,574_AAPL_3,CONTROL,80,0.6805555555555556,0.20418162627141095,0.3649324991288249,0.6875,0.5875,False
aggregation,AAPL,574,574_AAPL_3,SET_BASE,80,0.5909090909090908,0.2265354344165325,0.1846372364689991,0.6,0.6,False
aggregation,AAPL,574,574_AAPL_3,MEAN_LINEAR,80,0.6325757575757576,0.22683383118012285,0.2659080117391552,0.6375,0.5625,False
aggregation,AAPL,574,574_AAPL_3,MEAN_THEN_MAP,80,0.6161616161616161,0.22639396062593767,0.23592535771038772,0.625,0.6,False
aggregation,AAPL,574,574_AAPL_3,MAP_THEN_MEAN,80,0.6161616161616161,0.227118871589787,0.23592535771038772,0.625,0.6,False
aggregation,AAPL,574,574_AAPL_4,PRICE,80,0.5151515151515151,0.25434137400515794,0.03077287274483318,0.525,0.6,False
aggregation,AAPL,574,574_AAPL_4,FULL,80,0.6856060606060606,0.22586272917809208,0.3703946009973342,0.6875,0.5375,False
aggregation,AAPL,574,574_AAPL_4,CONTROL,80,0.6944444444444444,0.2046191155775436,0.39136749198461096,0.7,0.575,False
aggregation,AAPL,574,574_AAPL_4,SET_BASE,80,0.6628787878787878,0.21366192829841682,0.3242260318923607,0.6625,0.5125,False
aggregation,AAPL,574,574_AAPL_4,MEAN_LINEAR,80,0.6792929292929293,0.21305320911662654,0.35723524791636174,0.675,0.475,False
aggregation,AAPL,574,574_AAPL_4,MEAN_THEN_MAP,80,0.6881313131313131,0.21202694195054975,0.3744936337361376,0.6875,0.5125,False
aggregation,AAPL,574,574_AAPL_4,MAP_THEN_MEAN,80,0.6881313131313131,0.21227589785940015,0.3744936337361376,0.6875,0.5125,False
aggregation,AAPL,574,574_AAPL_5,PRICE,80,0.6442489000628535,0.23975831315173232,0.2921942711738785,0.65,0.5875,False
aggregation,AAPL,574,574_AAPL_5,FULL,80,0.6983029541169076,0.20200173235496757,0.3966059082338152,0.7,0.5375,False
aggregation,AAPL,574,574_AAPL_5,CONTROL,80,0.7369578881206789,0.20142619488818028,0.4731728446413686,0.7375,0.525,False
aggregation,AAPL,574,574_AAPL_5,SET_BASE,80,0.6539912005028284,0.21585982280870647,0.3171869863795086,0.6625,0.625,False
aggregation,AAPL,574,574_AAPL_5,MEAN_LINEAR,80,0.6675047140163419,0.2064911184617933,0.34285716699445046,0.675,0.6125,False
aggregation,AAPL,574,574_AAPL_5,MEAN_THEN_MAP,80,0.6423632935260842,0.2149397069853988,0.29139642898402635,0.65,0.6125,False
aggregation,AAPL,574,574_AAPL_5,MAP_THEN_MEAN,80,0.6423632935260842,0.21466851083481292,0.29139642898402635,0.65,0.6125,False
aggregation,AAPL,574,574_AAPL_6,PRICE,80,0.6543054682589566,0.21468303882086986,0.3761418592157008,0.675,0.7875,False
aggregation,AAPL,574,574_AAPL_6,FULL,80,0.7350722815839095,0.18231907726990176,0.47118224752722104,0.7375,0.55,False
aggregation,AAPL,574,574_AAPL_6,CONTROL,80,0.7234443746071653,0.19790916029903075,0.4468887492143306,0.725,0.5375,False
aggregation,AAPL,574,574_AAPL_6,SET_BASE,80,0.7410433689503457,0.19966215974543997,0.5000071182521231,0.75,0.6375,False
aggregation,AAPL,574,574_AAPL_6,MEAN_LINEAR,80,0.7545568824638592,0.20630916217978656,0.5243295080967387,0.7625,0.625,False
aggregation,AAPL,574,574_AAPL_6,MEAN_THEN_MAP,80,0.7429289754871151,0.2006270236369953,0.4972393810257227,0.75,0.6125,False
aggregation,AAPL,574,574_AAPL_6,MAP_THEN_MEAN,80,0.7429289754871151,0.20039318040438045,0.4972393810257227,0.75,0.6125,False
aggregation,AAPL,574,574_AAPL_7,PRICE,80,0.6037083595223129,0.23774751572655678,0.21361572552089353,0.6125,0.625,False
aggregation,AAPL,574,574_AAPL_7,FULL,80,0.609365179132621,0.26938686345199503,0.2192131312025039,0.6125,0.55,False
aggregation,AAPL,574,574_AAPL_7,CONTROL,80,0.6172218730358265,0.2198365071348165,0.2399356909736023,0.625,0.6125,False
aggregation,AAPL,574,574_AAPL_7,SET_BASE,80,0.6656191074795725,0.22563827630176703,0.3435511751223845,0.675,0.6375,False
aggregation,AAPL,574,574_AAPL_7,MEAN_LINEAR,80,0.6209930861093651,0.22642223286618518,0.24321220247192615,0.625,0.5625,False
aggregation,AAPL,574,574_AAPL_7,MEAN_THEN_MAP,80,0.6558768070395977,0.22702622488204388,0.3172860505596491,0.6625,0.6,False
aggregation,AAPL,574,574_AAPL_7,MAP_THEN_MEAN,80,0.6558768070395977,0.22691852144192487,0.3172860505596491,0.6625,0.6,False
aggregation,AAPL,574,574_AAPL_8,PRICE,80,0.49937146448774355,0.25363962506195104,-0.0013381701928820826,0.5125,0.675,False
aggregation,AAPL,574,574_AAPL_8,FULL,80,0.6461345065996229,0.2254178596676278,0.2937498029855731,0.65,0.5625,False
aggregation,AAPL,574,574_AAPL_8,CONTROL,80,0.609365179132621,0.2034439880773712,0.2192131312025039,0.6125,0.55,False
aggregation,AAPL,574,574_AAPL_8,SET_BASE,80,0.6675047140163419,0.22778065923038335,0.34285716699445046,0.675,0.6125,False
aggregation,AAPL,574,574_AAPL_8,MEAN_LINEAR,80,0.6442489000628535,0.22884694713744497,0.2921942711738785,0.65,0.5875,False
aggregation,AAPL,574,574_AAPL_8,MEAN_THEN_MAP,80,0.6423632935260842,0.2271912701623542,0.29139642898402635,0.65,0.6125,False
aggregation,AAPL,574,574_AAPL_8,MAP_THEN_MEAN,80,0.6423632935260842,0.22731776463397574,0.29139642898402635,0.65,0.6125,False
aggregation,AAPL,574,574_AAPL_9,PRICE,80,0.5575109993714644,0.2355877559438973,0.13034078933306992,0.575,0.7375,False
aggregation,AAPL,574,574_AAPL_9,FULL,80,0.6367064739157763,0.21934798238257383,0.29410527775762735,0.65,0.6875,False
aggregation,AAPL,574,574_AAPL_9,CONTROL,80,0.6675047140163419,0.2073660354887298,0.34285716699445046,0.675,0.6125,False
aggregation,AAPL,574,574_AAPL_9,SET_BASE,80,0.6502199874292898,0.21590713584005333,0.3198226760988177,0.6625,0.675,False
aggregation,AAPL,574,574_AAPL_9,MEAN_LINEAR,80,0.6134506599622879,0.2201235473581118,0.23925019212616153,0.625,0.6625,False
aggregation,AAPL,574,574_AAPL_9,MEAN_THEN_MAP,80,0.652105593966059,0.21669401673013328,0.31800180445521936,0.6625,0.65,False
aggregation,AAPL,574,574_AAPL_9,MAP_THEN_MEAN,80,0.6753614079195475,0.2166965702526002,0.37334948381410105,0.6875,0.675,False
aggregation,AAPL,575,575_AAPL_0,PRICE,81,0.5841523341523341,0.24228136960568877,0.17149455410873407,0.5925925925925926,0.6049382716049383,False
aggregation,AAPL,575,575_AAPL_0,FULL,81,0.7355651105651105,0.19529984886882518,0.47553203167161295,0.7407407407407407,0.5802469135802469,False
aggregation,AAPL,575,575_AAPL_0,CONTROL,81,0.7128378378378378,0.2038821890898945,0.42672543232691745,0.7160493827160493,0.5555555555555556,False
aggregation,AAPL,575,575_AAPL_0,SET_BASE,81,0.643120393120393,0.20992868905326842,0.2974116974230546,0.654320987654321,0.6419753086419753,False
aggregation,AAPL,575,575_AAPL_0,MEAN_LINEAR,81,0.6587837837837838,0.20667047279996828,0.32358643968691797,0.6666666666666666,0.6049382716049383,False
aggregation,AAPL,575,575_AAPL_0,MEAN_THEN_MAP,81,0.6566339066339066,0.20944799522671,0.3231448660006908,0.6666666666666666,0.6296296296296297,False
aggregation,AAPL,575,575_AAPL_0,MAP_THEN_MEAN,81,0.6566339066339066,0.20938954266494353,0.3231448660006908,0.6666666666666666,0.6296296296296297,False
aggregation,AAPL,575,575_AAPL_1,PRICE,81,0.5863022113022113,0.24807570576665977,0.1742170807036809,0.5925925925925926,0.5802469135802469,False
aggregation,AAPL,575,575_AAPL_1,FULL,81,0.6701474201474201,0.24495491305060893,0.34875200683741386,0.6790123456790124,0.6172839506172839,False
aggregation,AAPL,575,575_AAPL_1,CONTROL,81,0.6950245700245701,0.20460868720661218,0.3997428237215845,0.7037037037037037,0.6172839506172839,False
aggregation,AAPL,575,575_AAPL_1,SET_BASE,81,0.6409705159705159,0.22127332107105502,0.29792484582393214,0.654320987654321,0.6666666666666666,False
aggregation,AAPL,575,575_AAPL_1,MEAN_LINEAR,81,0.6296068796068797,0.22233555577804764,0.27149904119924023,0.6419753086419753,0.654320987654321,False
aggregation,AAPL,575,575_AAPL_1,MEAN_THEN_MAP,81,0.643120393120393,0.2206947393289009,0.2974116974230546,0.654320987654321,0.6419753086419753,False
aggregation,AAPL,575,575_AAPL_1,MAP_THEN_MEAN,81,0.6544840294840295,0.22046873222703683,0.32361141640572944,0.6666666666666666,0.654320987654321,False
aggregation,AAPL,575,575_AAPL_2,PRICE,81,0.5890663390663391,0.2490503438945117,0.19209089488810213,0.6049382716049383,0.691358024691358,False
aggregation,AAPL,575,575_AAPL_2,FULL,81,0.7355651105651105,0.18013957215400137,0.47553203167161295,0.7407407407407407,0.5802469135802469,False
aggregation,AAPL,575,575_AAPL_2,CONTROL,81,0.6993243243243243,0.19138788702783865,0.4008709252876504,0.7037037037037037,0.5679012345679012,False
aggregation,AAPL,575,575_AAPL_2,SET_BASE,81,0.6772113022113022,0.22261452474187396,0.37816435797764614,0.691358024691358,0.6790123456790124,False
aggregation,AAPL,575,575_AAPL_2,MEAN_LINEAR,81,0.667997542997543,0.22670047099424634,0.3491077220824268,0.6790123456790124,0.6419753086419753,False
aggregation,AAPL,575,575_AAPL_2,MEAN_THEN_MAP,81,0.6907248157248158,0.2226901619113308,0.4030747914088494,0.7037037037037037,0.6666666666666666,False
aggregation,AAPL,575,575_AAPL_2,MAP_THEN_MEAN,81,0.6907248157248158,0.22218096811369362,0.4030747914088494,0.7037037037037037,0.6666666666666666,False
aggregation,AAPL,575,575_AAPL_3,PRICE,80,0.4444444444444444,0.26542354768771015,-0.1111111111111111,0.45,0.55,False
aggregation,AAPL,575,575_AAPL_3,FULL,80,0.6262626262626263,0.2544473073445479,0.251259453814803,0.625,0.5,False
aggregation,AAPL,575,575_AAPL_3,CONTROL,80,0.6641414141414141,0.21331669554916471,0.33734954246999327,0.675,0.625,False
aggregation,AAPL,575,575_AAPL_3,SET_BASE,80,0.6388888888888888,0.23313106430262048,0.2854496128592251,0.65,0.625,False
aggregation,AAPL,575,575_AAPL_3,MEAN_LINEAR,80,0.6161616161616161,0.2304772231631564,0.23592535771038772,0.625,0.6,False
aggregation,AAPL,575,575_AAPL_3,MEAN_THEN_MAP,80,0.5883838383838385,0.23394340594001214,0.1816497536376887,0.6,0.625,False
aggregation,AAPL,575,575_AAPL_3,MAP_THEN_MEAN,80,0.5656565656565656,0.2338052737674677,0.13334911522761045,0.575,0.6,False
aggregation,AAPL,575,575_AAPL_4,PRICE,80,0.5088383838383839,0.2595935849315129,0.0176378381427302,0.5125,0.5375,False
aggregation,AAPL,575,575_AAPL_4,FULL,80,0.7424242424242424,0.1967991933317561,0.4923659639173309,0.75,0.6,False
aggregation,AAPL,575,575_AAPL_4,CONTROL,80,0.726010101010101,0.19751852977016562,0.4677904449317905,0.7375,0.6375,False
aggregation,AAPL,575,575_AAPL_4,SET_BASE,80,0.731060606060606,0.20330497775718462,0.4670115198641605,0.7375,0.5875,False
aggregation,AAPL,575,575_AAPL_4,MEAN_LINEAR,80,0.7386363636363636,0.1994412636032367,0.4750288374236913,0.7375,0.5125,False
aggregation,AAPL,575,575_AAPL_4,MEAN_THEN_MAP,80,0.7171717171717171,0.20136804923510096,0.44107784267594224,0.725,0.6,False
aggregation,AAPL,575,575_AAPL_4,MAP_THEN_MEAN,80,0.7171717171717171,0.20144843673643834,0.44107784267594224,0.725,0.6,False
aggregation,AAPL,575,575_AAPL_5,PRICE,80,0.6539912005028284,0.22835364394392413,0.3171869863795086,0.6625,0.625,False
aggregation,AAPL,575,575_AAPL_5,FULL,80,0.5996228786926461,0.24258518330674111,0.1987467064891862,0.6,0.5125,False
aggregation,AAPL,575,575_AAPL_5,CONTROL,80,0.7291011942174732,0.1978613515342648,0.4582023884349466,0.725,0.4625,False
aggregation,AAPL,575,575_AAPL_5,SET_BASE,80,0.6656191074795725,0.2265989914010139,0.3435511751223845,0.675,0.6375,False
aggregation,AAPL,575,575_AAPL_5,MEAN_LINEAR,80,0.6558768070395977,0.22446980842731037,0.3172860505596491,0.6625,0.6,False
aggregation,AAPL,575,575_AAPL_5,MEAN_THEN_MAP,80,0.640477686989315,0.22752399837765863,0.2913991940791382,0.65,0.6375,False
aggregation,AAPL,575,575_AAPL_5,MAP_THEN_MEAN,80,0.640477686989315,0.22781125354976375,0.2913991940791382,0.65,0.6375,False
aggregation,AAPL,575,575_AAPL_6,PRICE,80,0.5399120050282841,0.24398038916635514,0.08279126990615338,0.55,0.6375,False
aggregation,AAPL,575,575_AAPL_6,FULL,80,0.727215587680704,0.2310065704521706,0.4532929614879546,0.725,0.4875,False
aggregation,AAPL,575,575_AAPL_6,CONTROL,80,0.6847894406033941,0.2147807621496368,0.3703946009973342,0.6875,0.55,False
aggregation,AAPL,575,575_AAPL_6,SET_BASE,80,0.63073538654934,0.2322525281171827,0.2661108811145444,0.6375,0.6,False
aggregation,AAPL,575,575_AAPL_6,MEAN_LINEAR,80,0.6847894406033941,0.2215728908879302,0.3703946009973342,0.6875,0.55,False
aggregation,AAPL,575,575_AAPL_6,MEAN_THEN_MAP,80,0.6558768070395977,0.23060800654617122,0.3172860505596491,0.6625,0.6,False
aggregation,AAPL,575,575_AAPL_6,MAP_THEN_MEAN,80,0.6675047140163419,0.23090836209532667,0.34285716699445046,0.675,0.6125,False
aggregation,AAPL,575,575_AAPL_7,PRICE,80,0.6288497800125707,0.22544711634223483,0.26540135595020103,0.6375,0.625,False
aggregation,AAPL,575,575_AAPL_7,FULL,80,0.6637335009428033,0.20920769787423507,0.3452890584424658,0.675,0.6625,False
aggregation,AAPL,575,575_AAPL_7,CONTROL,80,0.7448145820238843,0.20299478918391425,0.4959026955216805,0.75,0.5875,False
aggregation,AAPL,575,575_AAPL_7,SET_BASE,80,0.6869893148962916,0.20567438951366096,0.4022819316454903,0.7,0.6875,False
aggregation,AAPL,575,575_AAPL_7,MEAN_LINEAR,80,0.6250785669390321,0.20844263351575326,0.2662958683835344,0.6375,0.675,False
aggregation,AAPL,575,575_AAPL_7,MEAN_THEN_MAP,80,0.6869893148962916,0.20565538037717643,0.4022819316454903,0.7,0.6875,False
aggregation,AAPL,575,575_AAPL_7,MAP_THEN_MEAN,80,0.7005028284098052,0.2057175367742885,0.42687629152938433,0.7125,0.675,False
aggregation,AAPL,575,575_AAPL_8,PRICE,80,0.571024512884978,0.24883090462828913,0.1586163720020494,0.5875,0.725,False
aggregation,AAPL,575,575_AAPL_8,FULL,80,0.6772470144563167,0.2564750497642426,0.37056408618335474,0.6875,0.65,False
aggregation,AAPL,575,575_AAPL_8,CONTROL,80,0.6693903205531113,0.22770622578825242,0.343121377260829,0.675,0.5875,False
aggregation,AAPL,575,575_AAPL_8,SET_BASE,80,0.5807668133249528,0.23092243838266638,0.18925890171955256,0.6,0.7625,False
aggregation,AAPL,575,575_AAPL_8,MEAN_LINEAR,80,0.598051539912005,0.22782306522702916,0.213363373719248,0.6125,0.7,False
aggregation,AAPL,575,575_AAPL_8,MEAN_THEN_MAP,80,0.5556253928346951,0.23182804838132193,0.13034562491969184,0.575,0.7625,False
aggregation,AAPL,575,575_AAPL_8,MAP_THEN_MEAN,80,0.5691389063482086,0.23166914877383404,0.1592197611092182,0.5875,0.75,False
aggregation,AAPL,575,575_AAPL_9,PRICE,80,0.5012570710245129,0.25126099264010193,0.0026281140864067715,0.5125,0.65,False
aggregation,AAPL,575,575_AAPL_9,FULL,80,0.6288497800125707,0.23594654420677247,0.26540135595020103,0.6375,0.625,False
aggregation,AAPL,575,575_AAPL_9,CONTROL,80,0.6945317410433689,0.20018821607614665,0.3940484833477795,0.7,0.5875,False
aggregation,AAPL,575,575_AAPL_9,SET_BASE,80,0.6269641734758014,0.2268390448848682,0.26543952272708393,0.6375,0.65,False
aggregation,AAPL,575,575_AAPL_9,MEAN_LINEAR,80,0.6250785669390321,0.2268992028229107,0.2662958683835344,0.6375,0.675,False
aggregation,AAPL,575,575_AAPL_9,MEAN_THEN_MAP,80,0.6269641734758014,0.22545407859547778,0.26543952272708393,0.6375,0.65,False
aggregation,AAPL,575,575_AAPL_9,MAP_THEN_MEAN,80,0.6269641734758014,0.2257661202618797,0.26543952272708393,0.6375,0.65,False
aggregation,AMZN,573,573_AMZN_0,PRICE,81,0.6282051282051282,0.23383846597033012,0.2571965515905416,0.6296296296296297,0.5432098765432098,False
aggregation,AMZN,573,573_AMZN_0,FULL,81,0.7142857142857142,0.2288267037668175,0.4309458036856673,0.7160493827160493,0.5555555555555556,False
aggregation,AMZN,573,573_AMZN_0,CONTROL,81,0.6318681318681318,0.228724204622104,0.26519741765271837,0.6296296296296297,0.4444444444444444,False
aggregation,AMZN,573,573_AMZN_0,SET_BASE,81,0.6785714285714286,0.22204781510983493,0.35714285714285715,0.6790123456790124,0.5185185185185185,False
aggregation,AMZN,573,573_AMZN_0,MEAN_LINEAR,81,0.6648351648351649,0.22174499983281554,0.33149677206589795,0.6666666666666666,0.5555555555555556,False
aggregation,AMZN,573,573_AMZN_0,MEAN_THEN_MAP,81,0.6666666666666666,0.2219195028751681,0.3331300192959163,0.6666666666666666,0.5061728395061729,False
aggregation,AMZN,573,573_AMZN_0,MAP_THEN_MEAN,81,0.6785714285714286,0.2210394505023667,0.35714285714285715,0.6790123456790124,0.5185185185185185,False
aggregation,AMZN,573,573_AMZN_1,PRICE,81,0.4276556776556777,0.26707519181358963,-0.14873923662052757,0.43209876543209874,0.6172839506172839,False
aggregation,AMZN,573,573_AMZN_1,FULL,81,0.543956043956044,0.25881972780956036,0.08791208791208792,0.5432098765432098,0.48148148148148145,False
aggregation,AMZN,573,573_AMZN_1,CONTROL,81,0.5430402930402931,0.23418580707826034,0.08602808190608828,0.5432098765432098,0.5061728395061729,False
aggregation,AMZN,573,573_AMZN_1,SET_BASE,81,0.5045787545787546,0.24187227281146215,0.00918559112823363,0.5061728395061729,0.5432098765432098,False
aggregation,AMZN,573,573_AMZN_1,MEAN_LINEAR,81,0.5036630036630036,0.24208057667440627,0.00738943714445531,0.5061728395061729,0.5679012345679012,False
aggregation,AMZN,573,573_AMZN_1,MEAN_THEN_MAP,81,0.5054945054945055,0.2422412904955351,0.01098901098901099,0.5061728395061729,0.5185185185185185,False
aggregation,AMZN,573,573_AMZN_1,MAP_THEN_MEAN,81,0.5293040293040293,0.24228060716141703,0.05878778322069523,0.5308641975308642,0.5432098765432098,False
aggregation,AMZN,573,573_AMZN_2,PRICE,81,0.5238095238095238,0.2537006192973222,0.05150787536377127,0.5308641975308642,0.691358024691358,False
aggregation,AMZN,573,573_AMZN_2,FULL,81,0.6510989010989011,0.21523782306785086,0.307305732434026,0.654320987654321,0.5925925925925926,False
aggregation,AMZN,573,573_AMZN_2,CONTROL,81,0.6758241758241759,0.21618064693573347,0.35759212501413934,0.6790123456790124,0.5925925925925926,False
aggregation,AMZN,573,573_AMZN_2,SET_BASE,81,0.6263736263736264,0.22610771701797294,0.2570193398539127,0.6296296296296297,0.5925925925925926,False
aggregation,AMZN,573,573_AMZN_2,MEAN_LINEAR,81,0.6373626373626373,0.22675651323905033,0.2842561369430512,0.6419753086419753,0.6296296296296297,False
aggregation,AMZN,573,573_AMZN_2,MEAN_THEN_MAP,81,0.6373626373626373,0.22649811690247001,0.2842561369430512,0.6419753086419753,0.6296296296296297,False
aggregation,AMZN,573,573_AMZN_2,MAP_THEN_MEAN,81,0.663003663003663,0.22641343077068746,0.33320482310089544,0.6666666666666666,0.6049382716049383,False
aggregation,AMZN,573,573_AMZN_3,PRICE,81,0.5173992673992674,0.2540603355766977,0.03484110182949263,0.5185185185185185,0.5308641975308642,False
aggregation,AMZN,573,573_AMZN_3,FULL,81,0.6401098901098901,0.22545706707445723,0.28177225625601326,0.6419753086419753,0.5555555555555556,False
aggregation,AMZN,573,573_AMZN_3,CONTROL,81,0.7032967032967032,0.21606763517273161,0.4065934065934066,0.7037037037037037,0.5185185185185185,False
aggregation,AMZN,573,573_AMZN_3,SET_BASE,81,0.6556776556776557,0.23606679373064507,0.3117361742638814,0.654320987654321,0.4691358024691358,False
aggregation,AMZN,573,573_AMZN_3,MEAN_LINEAR,81,0.6309523809523809,0.2292037949755154,0.2622251348219708,0.6296296296296297,0.4691358024691358,False
